category,transit_period,transit_duration,transit_depth,transit_depth,planet_radius,star_temperature,star_radius,star_surface_gravity,star_brightness
CANDIDATE,3.917682,2.4,,,5.581,4566.0,0.656,4.682,2.6995464820162507
CANDIDATE,3.577501,1.662,1300.0,1300.0,3.3001,4642.1,0.87,4.43,0.2181525778807525
CANDIDATE,3.577394,1.7,,,3.05,4626.0,0.799,4.573,0.2181525778807525
CANDIDATE,14.390721,4.0,,,2.55,5872.0,1.025,4.352,-1.0905402995522226
CANDIDATE,9.032248,3.0,,,2.364,4967.0,0.762,4.668,1.0005630912761427
CANDIDATE,16.100178,3.9,,,2.576,4967.0,0.762,4.668,1.0005630912761427
CANDIDATE,2.491154,4.0,,,9.774,6362.0,1.756,4.122,-1.3966744209275044
CANDIDATE,1.754,,5679.999999999999,5679.999999999999,5.06,4663.0,0.608,4.665,1.4737903386610407
CANDIDATE,16.222,,560.0,560.0,1.28,3852.0,0.503,4.749,-0.13493837087679242
CANDIDATE,2.571267,1.8,,,5.97,6216.0,1.75,4.147,-0.7350100350865073
CONFIRMED,3650.0,53.6,1800.0,1800.0,12.44199,4898.0,2.7,3.52,-0.3874075466723441
CANDIDATE,13.071041,5.2,,,2.285,5937.0,1.246,4.214,0.08155089822325633
CANDIDATE,28.848339,7.1,,,3.657,5344.0,1.75,3.795,-1.4716833789537183
CANDIDATE,6.695687,3.4,,,2.17,5320.0,0.905,4.461,0.6432033400293011
CANDIDATE,27.917236,5.0,,,2.551,5320.0,0.905,4.461,0.6432033400293011
CANDIDATE,17.818211,3.0,,,2.77,3878.0,0.689,4.567,0.7267499030341082
CANDIDATE,5.116834,4.9,,,31.682,6983.0,1.591,4.06,-0.49412760890476226
CANDIDATE,7.522109,4.0,,,2.249,6356.0,1.386,4.184,-0.28190714229401004
CANDIDATE,1.075,,950.0,950.0,,3503.0,0.567,4.447,0.7432152840642534
CANDIDATE,18.786043,3.6,,,2.846,5450.0,0.773,4.487,0.39561279565008917
CANDIDATE,15.320606,4.2,,,1.77,5819.0,1.118,4.272,-0.28068748443992486
CANDIDATE,7.943604,3.3,,,1.992,5498.0,0.87,4.479,-0.008703782979017667
CANDIDATE,7.815366,2.9,,,2.403,4884.0,0.755,4.676,0.025446636935356922
CANDIDATE,19.520805,3.9,,,2.318,4884.0,0.755,4.676,0.025446636935356922
CANDIDATE,39.57057,6.0,,,23.661,5166.0,2.041,3.761,1.070083588958976
CANDIDATE,11.29231,2.9,,,2.348,4660.0,0.689,4.676,1.3164544754841028
CANDIDATE,24.481285,3.6,,,2.49,4861.0,0.761,4.674,0.7993195453521539
CANDIDATE,10.307387,3.4,,,2.602,5359.0,0.875,4.491,0.045570991527755574
CANDIDATE,10.205377,7.9,,,6.31,6332.0,2.356,4.062,0.06813466182832353
CANDIDATE,23.336739,10.0,,,5.824,6332.0,2.356,4.062,0.06813466182832353
CANDIDATE,1.696716,1.3,,,5.738,5289.0,1.992,3.864,-0.005654638343805225
CANDIDATE,31.396001,4.7,,,10.695,5631.0,1.783,3.916,-0.020290532592823214
CANDIDATE,18.277358,3.2,,,1.933,4280.0,0.636,4.696,1.2505929513635239
CANDIDATE,28.888589,6.2,,,6.05,6117.0,1.319,4.212,0.024836808008313782
CANDIDATE,2.228112,1.8,,,1.398,4355.0,0.693,4.651,1.0395921426068557
CONFIRMED,3.5951,4.33,,,1.95,5430.0,1.71,3.99,-0.8795394907955545
CONFIRMED,15.624,6.37,,,3.67,5430.0,1.71,3.99,-0.8795394907955545
CONFIRMED,35.747,9.56,,,3.94,5430.0,1.71,3.99,-0.8795394907955545
CANDIDATE,0.801864,0.89,,,1.433,3594.0,0.393,4.834,1.3896339467291905
CANDIDATE,17.562214,2.9,,,12.272,5873.0,1.619,4.136,0.6602785499864874
CANDIDATE,1.705,,560.0,560.0,,,,,0.5334341331616694
CANDIDATE,35.960194,4.0,,,2.45,4090.0,0.672,4.587,1.1987574925649211
CANDIDATE,17.92,,970.0,970.0,2.07,4176.0,0.576,4.696,0.6078332622608424
CANDIDATE,22.122365,4.0,,,3.715,5393.0,0.969,4.517,-0.9868693819550158
FALSE POSITIVE,3.287912,2.9928,107725.00000000001,107725.00000000001,,5137.0,1.01769,4.36236,0.8395682545369513
FALSE POSITIVE,0.505602,1.776,410848.0,410848.0,,4830.0,0.907577,4.4144,1.611001847245579
CANDIDATE,20.924593,1.5336,119088.0,119088.0,,2980.0,0.423,4.198,1.942138954629598
FALSE POSITIVE,1.288312,1.9896,241728.99999999997,241728.99999999997,,3412.0,0.57612,4.67151,1.482937772566676
CANDIDATE,19.581519,2.7168,85946.0,85946.0,,5638.0,0.861,4.525,-0.3959451516509372
CANDIDATE,6.854931,1.2624,11053.0,11053.0,,5360.0,1.031,4.343,0.5059918314447618
CANDIDATE,6.85484645911,1.5226064,16276.2816,16276.2816,15.65450044,4797.5,1.06192,4.27798,0.5059918314447618
CANDIDATE,4.392503,1.8,,,1.11,4707.0,0.669,4.634,-0.33923106143599463
FALSE POSITIVE,0.598197,1.9608,379662.99999999994,379662.99999999994,,5132.0,1.2496,4.18405,1.4493971815793445
FALSE POSITIVE,2.804246,3.924,69100.0,69100.0,,5938.45,2.42516,3.70201,-0.4983964113940588
FALSE POSITIVE,0.691617,1.9608,98244.0,98244.0,,5285.0,1.74944,3.91131,0.9962942887868461
FALSE POSITIVE,0.540527,1.8912,333733.99999999994,333733.99999999994,,5187.17,1.03596,4.35186,0.44561876766756586
FALSE POSITIVE,11.349445,5.8632,59759.0,59759.0,,6002.0,1.6958,4.02464,-0.7136660226400245
FALSE POSITIVE,5.998652,10.8,83190.00000000001,83190.00000000001,,4930.0,2.66723,,-0.9783317769764227
FALSE POSITIVE,2.883162,3.132,37899.0,37899.0,,6100.45,1.21341,4.33075,-0.1837246850401839
FALSE POSITIVE,0.545251,1.9608,139220.0,139220.0,,6074.26,1.23632,4.31071,1.9836073216684815
FALSE POSITIVE,0.493967,2.148,17723.0,17723.0,,7437.0,1.9409,4.09251,-0.3148379043542994
FALSE POSITIVE,0.504475,1.8528,87373.0,87373.0,,6963.0,1.35063,4.36169,1.0670344443237634
FALSE POSITIVE,0.781949,2.6016,186838.00000000003,186838.00000000003,,5480.9,1.58567,4.01992,1.0231267615767117
FALSE POSITIVE,5.21459,4.0944,555674.0,555674.0,,5457.16,0.996212,4.41909,1.0743523914482724
CANDIDATE,30.921004,5.484,169142.0,169142.0,,6680.0,1.761,4.099,-0.22702253886019474
FALSE POSITIVE,1.332797,3.924,645357.0,645357.0,,6519.0,1.06188,4.51302,2.0817897789223054
FALSE POSITIVE,0.592255,1.9608,312313.0,312313.0,,5660.49,1.04814,4.40155,0.31267606157232414
FALSE POSITIVE,8.07181,3.2304,190291.0,190291.0,,5709.51,1.24106,4.25823,-0.9454010149161334
FALSE POSITIVE,0.678473,1.812,58984.0,58984.0,,5744.27,1.5871,4.0497,1.3945125781455292
FALSE POSITIVE,26.286249,8.7024,110497.0,110497.0,,5980.95,1.31469,4.24181,-0.6362177489056402
CANDIDATE,11.634988,4.4,,,2.605,6020.0,1.096,4.306,-0.4337545451275652
FALSE POSITIVE,0.660085,1.9608,273793.0,273793.0,,4401.0,1.16067,4.1475,1.965312453857209
FALSE POSITIVE,3.37433,6.12,23276.0,23276.0,,4708.0,3.77637,,0.8371289388287819
CANDIDATE,14.223889,3.6,,,21.936,5023.0,1.155,4.524,2.9776284727475817
CANDIDATE,10.973135,2.7,,,2.67,4940.0,0.697,4.668,0.9164066993442924
FALSE POSITIVE,9.485826,15.3408,52542.0,52542.0,,,,,
FALSE POSITIVE,7.220585,5.3856,38587.0,38587.0,,,,,
CONFIRMED,5.7459945,1.185,3650.0,3650.0,2.06081,3413.0,0.32,4.91,-0.021510190446907326
CONFIRMED,5.7459982,1.693,,,1.9,3395.0,0.3026,4.84,-0.021510190446907326
CONFIRMED,5.746007,1.3368,3650.0,3650.0,2.025,3348.0,0.3073,4.926,-0.021510190446907326
CONFIRMED,5.745912,1.1328,3155.0,3155.0,,3390.0,0.307,4.943,-0.021510190446907326
CONFIRMED,5.7459996,,,,,3348.0,0.3073,4.926,-0.021510190446907326
CONFIRMED,1.208966,1.281,,,1.58,4219.0,0.622,4.657,-1.5424235344906367
CONFIRMED,1.208974,,,,1.44,4236.0,0.58,4.719,-1.5424235344906367
CONFIRMED,1.208957,1.63,,,1.75,4255.0,0.651,4.7,-1.5424235344906367
CONFIRMED,1.2089802,1.25976,586.0,586.0,1.62,4269.0,0.613,4.651,-1.5424235344906367
CONFIRMED,1.209,,,,1.571,4255.0,0.5994,4.7,-1.5424235344906367
CONFIRMED,1.2089755,1.286,668.0,668.0,1.68645,4199.0,0.63,4.65321,-1.5424235344906367
CONFIRMED,1.2089819,,,,1.577,4305.0,0.602,,-1.5424235344906367
CONFIRMED,1.2089765,,,,1.529,4294.0,0.579,4.682,-1.5424235344906367
CONFIRMED,1.2089749,,,,,4255.0,0.651,4.7,-1.5424235344906367
CONFIRMED,1.2089819,1.2648,,,1.577,4340.0,0.602,4.66,-1.5424235344906367
CONFIRMED,3.648083,1.8264,361.0,361.0,1.269,4269.0,0.613,4.651,-1.5424235344906367
CONFIRMED,3.648103,,,,1.13,4236.0,0.58,4.719,-1.5424235344906367
CONFIRMED,3.648095,,,,1.201,4294.0,0.579,4.682,-1.5424235344906367
CONFIRMED,3.64802,2.19,,,1.36,4255.0,0.651,4.7,-1.5424235344906367
CONFIRMED,3.64823,1.825,,,1.24,4219.0,0.622,4.657,-1.5424235344906367
CONFIRMED,3.648096,,,,1.241,4305.0,0.602,,-1.5424235344906367
CONFIRMED,3.6480957,1.82496,,,1.241,4340.0,0.602,4.66,-1.5424235344906367
CONFIRMED,3.6481145,,,,,4255.0,0.651,4.7,-1.5424235344906367
CONFIRMED,6.20141,1.6,,,2.1,4255.0,0.651,4.7,-1.5424235344906367
CONFIRMED,6.20183,,,,1.98,4236.0,0.58,4.7,-1.5424235344906367
CONFIRMED,6.20142,1.248,,,2.04,4219.0,0.622,4.657,-1.5424235344906367
CONFIRMED,6.201812,,,,1.89,4236.0,0.58,4.719,-1.5424235344906367
CONFIRMED,6.2014698,1.2228,,,2.022,4340.0,0.602,4.66,-1.5424235344906367
CONFIRMED,6.20183,,,,1.955,4294.0,0.579,4.682,-1.5424235344906367
CONFIRMED,6.20147,,,,2.022,4305.0,0.602,,-1.5424235344906367
CONFIRMED,6.201467,1.2264,956.9999999999999,956.9999999999999,2.07,4269.0,0.613,4.651,-1.5424235344906367
CONFIRMED,3.79985297,,,,,4390.0,0.617,4.667,0.48403799007123594
CONFIRMED,3.79985363,,,,,,,,0.48403799007123594
CONFIRMED,3.7999139,1.76,24000.0,24000.0,10.8,4171.0,0.64,,0.48403799007123594
CONFIRMED,3.799847,,,,10.581296,4390.0,0.617,4.667,0.48403799007123594
CONFIRMED,3.799878,1.7616,25600.0,25600.0,11.8,,0.693,,0.48403799007123594
CONFIRMED,3.80001,1.79808,,,40.0,4441.0,0.68,4.631,0.48403799007123594
CONFIRMED,3.7998529,,,,,,,,0.48403799007123594
CONFIRMED,3.79985358153,1.8114914,25455.085,25455.085,13.26706229,4133.4,0.759375,4.48806,0.48403799007123594
CONFIRMED,3.7998534,,,,,4390.0,0.617,4.667,0.48403799007123594
CONFIRMED,3.799847,,,,10.581296,4390.0,0.617,,0.48403799007123594
CONFIRMED,2.7908821,2.19,9440.0,9440.0,19.1,6659.0,1.8,,-1.1625001129432253
CONFIRMED,2.7908235,,,,,6566.0,1.428,4.24,-1.1625001129432253
CONFIRMED,2.790825,,,,,6566.0,1.428,4.24,-1.1625001129432253
CONFIRMED,2.790862,2.3136,9773.0,9773.0,16.72,,1.439,,-1.1625001129432253
CONFIRMED,2.790963,2.3,,,17.0,6863.0,1.88,4.08,-1.1625001129432253
CONFIRMED,2.7908327,2.27112,,,16.432394,6566.0,1.428,4.24,-1.1625001129432253
CONFIRMED,2.79082479,,,,,,,,-1.1625001129432253
CONFIRMED,2.790833,,,,,6568.0,,4.26,-1.1625001129432253
CONFIRMED,2.7908327,,,,16.432394,6566.0,1.428,,-1.1625001129432253
CONFIRMED,2.79082852671,2.2599869,10049.6939,10049.6939,16.75594879,6635.91,1.4707,4.24728,-1.1625001129432253
CONFIRMED,2.79083,,11000.0,11000.0,16.92559,6566.0,1.47,3.39,-1.1625001129432253
CONFIRMED,3.619188,,,,18.03,6563.0,1.54,4.19,0.567584553076044
CONFIRMED,3.619192,4.4208,,,10.2,,0.89,,0.567584553076044
CONFIRMED,3.6191634,4.36848,,,16.667783,5871.0,1.46198,4.13349,0.567584553076044
CONFIRMED,3.6191613,4.3656,11800.0,11800.0,16.92559,6060.0,1.444,4.118,0.567584553076044
CONFIRMED,3.6191546,,,,,6060.0,1.444,4.118,0.567584553076044
CONFIRMED,3.61887686846,4.3583808,12658.2719,12658.2719,16.6459863,5871.0,1.46198,4.13349,0.567584553076044
CONFIRMED,3.619167,4.3896,13734.0,13734.0,17.7,,1.51,,0.567584553076044
CONFIRMED,3.142702,,,,7.76,6357.0,1.17,4.36,-0.06480804426691816
CONFIRMED,3.142846,,,,8.84505104,6235.0,1.29462,4.22,-0.06480804426691816
CONFIRMED,3.14272,4.4808,,,7.8,,1.22,,-0.06480804426691816
CONFIRMED,3.142811,4.572,4291.0,4291.0,5.69,,0.822,,-0.06480804426691816
CONFIRMED,3.14324025965,4.3767436,4968.9754,4968.9754,,5780.0,,4.438,-0.06480804426691816
CONFIRMED,3.142833,4.5576,4700.0,4700.0,15.13215,6408.0,2.21,3.923,-0.06480804426691816
CONFIRMED,3.1428347,4.52376,,,15.513256,,,,-0.06480804426691816
CONFIRMED,4.17471430219,3.8092867,14026.694099999999,14026.694099999999,13.70940899,5859.0,1.08854,4.38969,0.9109182390009117
CONFIRMED,4.175187,3.3792,,,13.4,,1.15,,0.9109182390009117
CONFIRMED,4.175186,,,,12.92,5950.0,1.1,4.4,0.9109182390009117
CONFIRMED,4.1752387,3.46272,14000.0,14000.0,13.843115,6149.0,1.155,4.4,0.9109182390009117
CONFIRMED,4.175235,3.432,13791.0,13791.0,12.77,,1.0878,,0.9109182390009117
CONFIRMED,1.915311,3.50832,,,13.1414316,5494.0,1.58042,4.02415,0.17607438191482797
CONFIRMED,1.915298,3.5592,,,17.2,,1.94,,0.17607438191482797
CONFIRMED,1.9153073,,,,11.937585,5366.0,1.503,,0.17607438191482797
CONFIRMED,1.915291,,,,13.85,5599.0,1.56,4.1,0.17607438191482797
CONFIRMED,1.9153073,3.4968,,,11.937585,5366.0,1.503,4.095,0.17607438191482797
CONFIRMED,1.9153196,3.5496,8470.0,8470.0,14.42,,1.592,,0.17607438191482797
CONFIRMED,1.91552575756,3.5663951,7383.186699999999,7383.186699999999,13.74175585,5494.0,1.58042,4.02415,0.17607438191482797
CONFIRMED,9.5521,3.96,,,2.23,6290.0,1.18,4.29,-2.1784751053958527
CONFIRMED,9.55804,3.5,300.0,300.0,2.32,6277.0,1.29,4.25,-2.1784751053958527
CONFIRMED,9.55385,3.816,,,2.4,6254.0,1.281,4.234,-2.1784751053958527
CONFIRMED,9.554515,,,,2.32948654,6321.0,1.273595,4.19,-2.1784751053958527
CONFIRMED,9.55287,,,,,6364.0,1.269,,-2.1784751053958527
CONFIRMED,9.55237,3.775,,,2.44,6327.0,1.296,4.252,-2.1784751053958527
CONFIRMED,9.55288,,,,2.4,6364.0,1.269,4.291,-2.1784751053958527
CONFIRMED,21.05652,,,,4.379,6364.0,1.269,4.291,-2.1784751053958527
CONFIRMED,21.056614,,,,,6290.0,1.18,4.29,-2.1784751053958527
CONFIRMED,21.057504,,,,4.29405386,6321.0,1.273595,4.19,-2.1784751053958527
CONFIRMED,21.0576,4.693,,,3.95,6290.0,1.18,4.29,-2.1784751053958527
CONFIRMED,21.05731,,,,4.98,6256.0,1.31,4.235,-2.1784751053958527
CONFIRMED,21.05683,4.3776,992.0,992.0,4.05,6498.0,1.2427,4.37319,-2.1784751053958527
CONFIRMED,21.05603,,,,4.786,6244.0,1.299,,-2.1784751053958527
CONFIRMED,21.05652,4.728,,,,6364.0,1.269,,-2.1784751053958527
CONFIRMED,21.05704,4.638,,,4.35,6327.0,1.296,4.252,-2.1784751053958527
CONFIRMED,21.05788,4.4,1000.0,1000.0,4.31,6277.0,1.29,4.25,-2.1784751053958527
CONFIRMED,21.058,4.728,,,4.4,6254.0,1.281,4.234,-2.1784751053958527
CONFIRMED,1.62116,3.28,57.5,57.5,1.31,5799.0,1.59,4.05,-1.813187578097459
CONFIRMED,479.9,,,,,5799.0,1.59,4.05,-1.813187578097459
CONFIRMED,10.6413,,,,0.91,5784.0,1.147,4.32,-1.9534482313172095
CONFIRMED,36.57669,,,,2.42,5784.0,1.147,4.32,-1.9534482313172095
CONFIRMED,138.0731,,,,2.4,5784.0,1.147,4.32,-1.9534482313172095
CONFIRMED,0.959641,,,,1.67,5261.0,0.88,,-2.354715665311104
CONFIRMED,,,,,,,,,-2.354715665311104
CONFIRMED,0.959641,,,,1.7,5261.0,0.872,4.47,-2.354715665311104
CONFIRMED,0.959628,1.65,,,1.557,5370.0,0.828,4.52,-2.354715665311104
CONFIRMED,0.96,,,,1.626,5261.0,0.88,4.47,-2.354715665311104
CONFIRMED,0.959641,1.622,294.0,294.0,1.7,5261.0,0.86,4.47,-2.354715665311104
CONFIRMED,0.959628,1.6488,,,1.8,,0.88,,-2.354715665311104
CONFIRMED,0.959665,,,,1.62377492,5366.0,0.836616,4.54,-2.354715665311104
CONFIRMED,0.959624,,,,1.7,5528.0,0.87,4.53,-2.354715665311104
CONFIRMED,0.959632,1.65,,,1.574,5286.0,0.835,4.51,-2.354715665311104
CONFIRMED,0.959622,,,,1.6,5438.0,0.83,4.6,-2.354715665311104
CONFIRMED,0.95965428,1.609,,,1.627,5300.0,0.871,4.47,-2.354715665311104
CONFIRMED,,,,,,,,,-2.354715665311104
CONFIRMED,29.875221,,,,2.3,5438.0,0.83,4.6,-2.354715665311104
CONFIRMED,29.84622,4.81,,,2.74,5286.0,0.835,4.51,-2.354715665311104
CONFIRMED,29.839835,5.0592,,,3.0,,0.88,,-2.354715665311104
CONFIRMED,29.8454,5.15,946.0,946.0,3.01,5261.0,0.86,4.47,-2.354715665311104
CONFIRMED,29.8454,,,,3.0,5261.0,0.88,,-2.354715665311104
CONFIRMED,29.83832,,,,2.86,5528.0,0.87,4.53,-2.354715665311104
CONFIRMED,29.8454,4.81,,,2.85,5370.0,0.828,4.52,-2.354715665311104
CONFIRMED,29.844982,,,,2.83066164,5366.0,0.836616,4.54,-2.354715665311104
CONFIRMED,29.8464948,4.869,,,2.923,5300.0,0.871,4.47,-2.354715665311104
CONFIRMED,29.8454,,,,3.01,5261.0,0.872,4.47,-2.354715665311104
CONFIRMED,,,,,,,,,-2.354715665311104
CONFIRMED,8.4112,,,,,5261.0,0.88,,-2.354715665311104
CONFIRMED,8.4783,,,,,5300.0,0.871,4.47,-2.354715665311104
CONFIRMED,8.509,,,,,5261.0,0.86,4.47,-2.354715665311104
CONFIRMED,8.509,,,,,5261.0,0.872,4.47,-2.354715665311104
CONFIRMED,102.09,,,,,5300.0,0.871,4.47,-2.354715665311104
CONFIRMED,96.63,,,,,5261.0,0.88,,-2.354715665311104
CONFIRMED,15.611,3.304,,,2.884,6252.6,1.22,4.372,-3.667067516306334
CONFIRMED,15.61136332661,3.2002615,520.4898000000001,520.4898000000001,2.90333467,6061.77,1.22568,4.31439,-3.667067516306334
CONFIRMED,15.613426,3.0144,362.00000000000006,362.00000000000006,3.0,6460.0,1.438,4.264,-3.667067516306334
CONFIRMED,15.604,,,,,6148.0,1.22,4.36,-3.667067516306334
CONFIRMED,0.719573,,,,1.613,5959.0,1.22,,-2.054070004279204
CONFIRMED,0.719597,1.5336,149.0,149.0,,6080.0,1.224,4.338,-2.054070004279204
CONFIRMED,0.71957120984,1.7575219,159.6404,159.6404,1.61084174,5910.0,1.25505,4.27216,-2.054070004279204
CONFIRMED,0.719573,1.7976,,,1.613,,1.22,4.34,-2.054070004279204
CONFIRMED,11.8143,5.7072,1477.0,1477.0,7.263432,5622.0,1.733,4.083,-2.196769973207124
CONFIRMED,11.8143,5.7336,1509.0,1509.0,7.39794,5576.0,1.747,4.016,-2.196769973207124
CONFIRMED,11.81417261526,5.5649352,1504.8942000000002,1504.8942000000002,6.97249322,5609.0,1.78598,3.93083,-2.196769973207124
CONFIRMED,11.8144024,5.65,,,,5499.0,1.657,,-2.196769973207124
CONFIRMED,11.81399,,,,6.86,5499.0,1.657,4.044,-2.196769973207124
CONFIRMED,11.814417,,,,,5499.0,1.657,4.044,-2.196769973207124
CONFIRMED,9.1205,,970.0,970.0,2.46598,5089.0,0.72,4.59,-2.0119918083132795
CONFIRMED,9.0949,,,,2.53,5089.0,0.716,,-2.0119918083132795
CONFIRMED,9.1205,,966.9999999999999,966.9999999999999,2.53,5089.0,0.716,4.59,-2.0119918083132795
CONFIRMED,9.100412,2.181,1085.0,1085.0,2.59387,5013.7,0.77,4.58,-2.0119918083132795
CONFIRMED,9.1004157,2.431,889.0000000000001,889.0000000000001,2.469,5048.0,0.758,4.582,-2.0119918083132795
CONFIRMED,15.57208,,,,2.595,6320.0,1.273,4.294,-2.2431169716623462
CONFIRMED,15.5718552,4.931,380.0,380.0,2.44317,6352.33,1.31,4.30502,-2.2431169716623462
CONFIRMED,15.572098,,,,,6226.0,1.343,,-2.2431169716623462
CONFIRMED,15.5712,,,,2.9,6199.0,1.4,4.18,-2.2431169716623462
CONFIRMED,31.6978,,,,2.56,6199.0,1.4,4.18,-2.2431169716623462
CONFIRMED,31.70648,,,,,6226.0,1.343,,-2.2431169716623462
CONFIRMED,31.71802083162,2.3326321,292.865,292.865,2.29980485,6352.33,1.30883,4.30502,-2.2431169716623462
CONFIRMED,31.70603,,,,2.727,6320.0,1.273,4.294,-2.2431169716623462
CONFIRMED,156.0,12.71,,,3.96,6199.0,1.4,4.18,-2.2431169716623462
CONFIRMED,278.3618,,,,3.54,6320.0,1.273,4.294,-2.2431169716623462
CONFIRMED,278.3618,,,,,,1.28,,-2.2431169716623462
CONFIRMED,48.1,12.71,,,,6199.0,1.35,4.2,-2.2431169716623462
CONFIRMED,1114.0,,,,,6226.0,1.343,,-2.2431169716623462
CONFIRMED,131.0,13.007,,,5.51,6199.0,1.4,4.18,-2.2431169716623462
CONFIRMED,369.0,,,,4.92,6320.0,1.273,4.294,-2.2431169716623462
CONFIRMED,,,,,,6226.0,1.343,,-2.2431169716623462
CONFIRMED,1084.0,,,,,6226.0,1.343,,-2.2431169716623462
CONFIRMED,46.4,18.998,5000.0,5000.0,,6199.0,1.35,4.2,-2.2431169716623462
CONFIRMED,542.07975,,,,9.2,6320.0,1.273,4.294,-2.2431169716623462
CONFIRMED,324.0,18.998,,,10.2,6199.0,1.4,4.18,-2.2431169716623462
CONFIRMED,19.3044,,,,3.84,5620.0,0.98,4.5,-0.31117893079204495
CONFIRMED,19.292062,4.413,1640.0,1640.0,,5533.0,0.968923,4.4536,-0.31117893079204495
CONFIRMED,19.30553,,,,3.773,5533.0,0.956,4.47,-0.31117893079204495
CONFIRMED,19.30481,3.8064,1691.0,1691.0,2.98,,0.721,,-0.31117893079204495
CONFIRMED,19.3037,3.777,,,4.37,5581.0,1.08,4.333,-0.31117893079204495
CONFIRMED,19.30691,,1440.0,1440.0,3.92,5647.0,0.93,,-0.31117893079204495
CONFIRMED,19.307044,,,,3.73470986,5638.0,0.902012,4.53,-0.31117893079204495
CONFIRMED,19.307107,3.8,1650.0,1650.0,3.83,5454.0,0.86,,-0.31117893079204495
CONFIRMED,1.674,1.398,589.0,589.0,,6115.49,1.21742,4.32901,-1.4625359450480833
CONFIRMED,1.673737,1.4784,122.5,122.5,1.52,,1.273,,-1.4625359450480833
CONFIRMED,1.673916,1.55,,,3.5,6120.0,1.19,,-1.4625359450480833
CONFIRMED,1.673847,1.5408,,,3.6,,1.23,,-1.4625359450480833
CONFIRMED,1.67344228,2.125,859.9999999999999,859.9999999999999,,6115.49,1.21742,4.32901,-1.4625359450480833
CONFIRMED,1.673918,,621.0,621.0,4.67,,1.572,,-1.4625359450480833
CONFIRMED,1.6739,,600.0,600.0,,6115.49,1.21742,4.32901,-1.4625359450480833
CONFIRMED,1.673833,,,,3.59,6168.0,1.22,4.35,-1.4625359450480833
CONFIRMED,1.6739035,,,,3.88,5945.0,1.24,4.33,-1.4625359450480833
CONFIRMED,1.6739024,1.6056,703.0,703.0,3.45,6120.0,1.19,4.36,-1.4625359450480833
CONFIRMED,1.6739029,1.355,863.0,863.0,3.44449,6115.5,1.22,4.33,-1.4625359450480833
CONFIRMED,1.67389,,,,3.57,6044.0,1.227,4.4,-1.4625359450480833
CONFIRMED,14.677214,,,,2.19420598,4942.0,0.769722,4.66,-0.11420418735735172
CONFIRMED,14.6843,,500.0,500.0,,4695.41,0.800765,4.50612,-0.11420418735735172
CONFIRMED,14.677286,3.23,,,2.0,4819.0,0.73,,-0.11420418735735172
CONFIRMED,14.66146147,5.347,720.0,720.0,,4695.41,0.800765,4.50612,-0.11420418735735172
CONFIRMED,14.67665,3.336,749.0,749.0,1.94,,0.682,,-0.11420418735735172
CONFIRMED,14.675828,,638.0,638.0,1.85,,0.725,,-0.11420418735735172
CONFIRMED,14.6762429,,,,2.0,4927.0,0.76,4.59,-0.11420418735735172
CONFIRMED,9.9147,,200.0,200.0,,4638.0,0.768432,4.53373,0.040082531184373826
CONFIRMED,9.915615,2.66,,,1.3,4695.0,0.71,,0.040082531184373826
CONFIRMED,1.9741,,1000.0,1000.0,,3578.0,0.502513,4.73521,1.4286629980599026
CONFIRMED,1.9741954,,,,1.79,3712.0,0.48,4.78,1.4286629980599026
CONFIRMED,1.97419,1.27,,,1.9,3660.0,0.48,,1.4286629980599026
CONFIRMED,1.974991,1.692,1310.0,1310.0,,3820.0,0.484,4.773,1.4286629980599026
CONFIRMED,1.974202,1.584,1749.0,1749.0,2.43,,0.5573,,1.4286629980599026
CONFIRMED,1.974172,,1008.0,1008.0,0.99,,0.303,,1.4286629980599026
CONFIRMED,1.974238,,,,1.96,3546.46,0.492279,,1.4286629980599026
CONFIRMED,1.974,1.40712,1325.0,1325.0,,3578.0,0.502513,4.73521,1.4286629980599026
CONFIRMED,8.267,3.216,1053.0,1053.0,,5411.15,0.915405,4.48843,-0.6825647473608624
CONFIRMED,8.26698,3.4104,1338.0,1338.0,3.55,,0.947,,-0.6825647473608624
CONFIRMED,8.267704,,,,3.37,5464.0,0.91,4.51,-0.6825647473608624
CONFIRMED,8.26679,,,,3.40690334,5475.0,0.908831,4.51,-0.6825647473608624
CONFIRMED,8.267084,3.4008,,,3.5,,0.98,,-0.6825647473608624
CONFIRMED,8.2669897,3.43,,,,5636.0,0.97,,-0.6825647473608624
CONFIRMED,8.2669928,,,,3.59,5636.0,0.97,4.49,-0.6825647473608624
CONFIRMED,8.26726,,,,3.4,5373.0,0.905,4.45,-0.6825647473608624
CONFIRMED,8.266902,3.46224,,,3.59,5434.0,0.95,4.477,-0.6825647473608624
CONFIRMED,8.26345949,3.704,1290.0,1290.0,,5411.15,0.915405,4.48843,-0.6825647473608624
CONFIRMED,8.2669589,3.328,1316.0,1316.0,3.44807,5411.1,0.92,4.49,-0.6825647473608624
CONFIRMED,3.313959,,,,15.98,6061.0,1.81,4.04,-0.03492642684184012
CONFIRMED,3.3139095,3.2232,6657.999999999999,6657.999999999999,17.38,,1.908,,-0.03492642684184012
CONFIRMED,3.313921,,,,12.04276422,6178.0,1.334682,4.24,-0.03492642684184012
CONFIRMED,3.3139151,,,,,6030.0,1.78,4.07,-0.03492642684184012
CONFIRMED,3.313944,2.9808,,,14.4,,1.73,,-0.03492642684184012
