category,transit_period,transit_duration,transit_depth,transit_depth,planet_radius,star_temperature,star_radius,star_surface_gravity,star_brightness
PC,9.5327064,2.55,1177.0,1177.0,2.39108,4504.0,0.72,4.58,-0.7735688788943816
PC,733.3796728,4.101,2996.0,2996.0,6.17234,5878.0,1.22,4.29,-0.9104391328455558
KP,0.8134733,1.262964,25866.83474,25866.83474,13.1118363,4400.0,0.757649,4.64555,-0.27289577446779456
APC,17.2051468,1.464,1975.0,1975.0,8.17561,6470.6,1.63,4.13,-1.4638875446819646
PC,3.1739329,1.192,1590.0,1590.0,15.5264,4999.0,3.95,,-0.8554214569063637
PC,4.0947485,5.1910541,5981.4894009,5981.4894009,17.3607607,5983.0,2.1987801,4.27,0.11921238367343909
PC,2.4053036,3.3515613,11063.0791519,11063.0791519,19.9376761,5476.0,1.84636,3.88771,0.006481288207834958
PC,3.9854465,4.5181131,8800.6144816,8800.6144816,16.4220671,5904.0,1.71105,4.0,-1.222348919266965
PC,0.8778729,1.008516,1704.0444879,1704.0444879,6.173706,6210.0,1.46319,4.18301,0.00029333133716780575
PC,7.5837846,2.0598226,3059.0689425,3059.0689425,10.7098887,6457.0,1.89487,4.0,0.31771713873243834
PC,4.9486116,1.3297363,6987.092161,6987.092161,10.6945832,5524.0,0.912363,4.5045,0.1326298347098347
PC,17.4368079,4.3786259,15418.7232538,15418.7232538,18.6840757,6332.0,1.47515,4.19731,-0.2779196602439783
PC,5.9337178,1.089,36149.0,36149.0,19.9345,3322.0,0.53,4.71,2.0485070555277267
CP,4.5696698,3.9536171,9861.079392,9861.079392,13.0582928,6122.0,1.28306,4.283,0.5367463051941428
PC,10.9799801,3.39,4626.0,4626.0,8.3173,5754.2,1.34,4.2,0.5166507620894046
PC,11.5379235,3.661,1405.0,1405.0,3.827,5835.0,1.01,4.45,-0.3739248920888713
PC,3.6462287,3.662,6153.0,6153.0,14.2198,5707.0,1.84,3.92,1.0230216881889813
PC,8.1618477,2.17,4647.0,4647.0,11.849,7238.0,1.59,4.25,0.6035272258775716
PC,13.0953097,1.925,3028.0,3028.0,8.3339,6103.0,1.54,4.13,0.2921688415535483
PC,3.3047459,3.735,1724.0,1724.0,4.70927,6636.0,1.3,4.35,0.4822800313523378
PC,19.3111424,3.92,18500.0,18500.0,9.91342,5850.0,0.92,4.54,0.8856000321404213
PC,729.9391752,1.515,10806.0,10806.0,15.2287,5136.9,0.77,4.61,0.28334640799537153
PC,2.7543175,1.471,1368.0,1368.0,2.11364,3573.0,0.54,4.7,0.2940681154445448
PC,3.4732477,2.541,6428.0,6428.0,13.0505,7081.0,1.63,4.21,1.0981349072329114
FP,4.7192734,1.301,1557.0,1557.0,7.15211,6521.0,1.6,4.22041,-1.2424444623717033
PC,10.9600975,6.171,4111.0,4111.0,9.91407,5586.7,2.04,3.82,0.13985932887556315
PC,4.9156665,2.561,2218.0,2218.0,5.59825,5656.0,1.2,4.28,-0.08253951707016731
PC,19.6500878,2.277,2605.0,2605.0,14.4539,8968.0,2.85,3.88,-0.30818550870050493
PC,7.447404,1.479,6142.0,6142.0,13.1669,7936.0,1.7,4.26,-0.1414782745907712
PC,3.6850751,1.859,4456.0,4456.0,10.2036,5860.0,1.57,4.07,0.5059290546402303
FP,13.4364908,5.375,4735.0,4735.0,9.8672,6229.0,1.31,4.28,0.48859052202242276
PC,5.0953453,5.025,5956.0,5956.0,12.0431,6269.0,2.34,3.79,0.33842535083427183
PC,17.0116833,3.129,9188.0,9188.0,8.55494,5668.0,0.91,4.53,0.4300193659000765
PC,1.7988855,1.415,38230.0,38230.0,13.2509,3458.0,0.62,4.63,2.086369999548239
PC,3.0589547,3.696,12864.0,12864.0,17.6594,6821.0,1.78,4.11,1.1146157032547859
PC,4.7192771,1.594,2856.0,2856.0,9.68968,5990.0,1.42,4.00966,-0.8080008765311589
PC,7.0911739,5.635,8187.0,8187.0,14.5208,5924.0,1.37,4.2,1.185930374516722
PC,5.7881587,6.879,1372.0,1372.0,11.6578,5668.0,3.74,,0.2568178404211285
PC,9.5098954,1.448,6596.0,6596.0,16.5009,5478.0,1.14,4.31,0.7767287513565196
PC,8.4325164,1.731,8796.0,8796.0,9.45527,5300.0,0.98,4.41,0.8339520356852563
PC,2.67581,2.288,9116.0,9116.0,15.7041,6171.0,1.66,4.07,0.8689967023191291
PC,7.5138657,2.121,1104.0,1104.0,3.23033,5139.0,0.89,4.48,-0.36118137694928154
PC,26.1622122,3.631,6329.0,6329.0,10.1227,6139.0,1.14,4.39,-0.6301430666742838
PC,0.9097915,1.044,3698.0,3698.0,6.92737,5822.0,1.09,4.39,0.8495750951111957
PC,10.8089555,2.71,6392.0,6392.0,11.7906,6876.0,1.49,4.27,0.8591327314658888
PC,2.2059167,0.9395169,2594.7383621,2594.7383621,1.0369208,3087.0,0.202097,5.07767,0.24799540686295063
KP,9.2897006,5.3589155,6241.2619064,6241.2619064,11.4812614,6055.0,1.41549,4.22795,-0.351562473694879
PC,3.8030207,2.537,2103.0,2103.0,4.18884,5035.0,1.01,4.35,-0.3034066905231589
PC,32.5444769,1.661,101822.0,101822.0,11.9952,3230.0,0.38,4.84,1.8897645183802365
PC,1.5840089,1.134,1137.0,1137.0,5.90757,5188.0,1.72,3.91,0.27574931243138434
PC,5.015806,5.154,4470.0,4470.0,14.6529,7155.0,2.37,3.89,0.8550891160850569
PC,3.917482,2.619,8397.0,8397.0,13.4773,6466.0,1.54,4.18,0.3877452051004743
PC,12.2981251,3.98,14968.0,14968.0,9.70951,5614.0,0.87,4.55,1.1520497789773316
PC,2.5354002,1.744,11001.0,11001.0,15.299,5526.0,1.34,4.17,1.0476509818722277
PC,11.1860909,5.989,4416.0,4416.0,10.3662,6520.0,1.69,4.11,0.4219321351384128
PC,7.3144752,1.481,19146.0,19146.0,13.336,5137.0,0.99,4.39,0.7766062175571008
PC,12.9414603,3.75,13164.0,13164.0,10.6791,5832.0,1.01,4.45,1.0072760949636232
KP,4.0860495,4.5420607,7083.7091188,7083.7091188,13.0323437,6580.0,1.47741,4.0663,-0.19349387244419486
PC,3.1651539,3.416,8746.0,8746.0,14.2867,6396.0,1.57,4.15,-0.24079191901998082
PC,6.5568726,2.755,8511.0,8511.0,12.6672,6139.0,1.36,4.23,0.3532519405639875
PC,2.3207203,1.797,12787.0,12787.0,14.0426,4390.0,1.2,4.12,0.10377312494662809
PC,2.5001306,1.61,16650.0,16650.0,17.7461,6158.0,1.42,4.2,1.1339147766632993
PC,25.0709977,2.379,12286.0,12286.0,11.9941,5624.0,0.94,4.49,0.6187826839052544
PC,3.5911377,1.623,13850.0,13850.0,11.6235,6094.0,0.99,4.5,0.31906501052604896
PC,1.1235117,1.039,48991.0,48991.0,12.5587,3505.0,0.58,4.67,2.0735039506092297
PC,4.315664,6.135,3530.0,3530.0,8.30372,6707.0,1.56,4.2,0.30822076927745573
PC,35.7890963,8.6915413,2255.7900517,2255.7900517,9.2051754,6218.9,1.90288,3.96,-0.17254059274352254
PC,1.6930171,2.759,10940.0,10940.0,16.2172,6010.0,1.64,4.05,0.6780277759244064
FP,1.0014437,1.28,416.0,416.0,4.71785,6380.0,1.18,4.438,-2.0580906982051785
PC,3.8647617,4.038,7591.0,7591.0,13.7097,6119.0,1.83,3.98,1.0184266707107648
PC,4.2807848,2.073,2031.0,2031.0,2.8386,4354.0,0.69,4.59,0.766129577706764
PC,37.8575614,7.424,5180.0,5180.0,7.35774,5980.0,1.17,4.34,1.0818379119101664
PC,3.1791661,2.844,16245.0,16245.0,12.9563,6452.0,1.16,4.43,0.9006716894689746
PC,10.3031578,3.44,3072.0,3072.0,11.0446,6387.0,2.01,3.94,-0.4169342556849877
PC,5.4863844,4.339,8862.0,8862.0,14.247,6498.0,1.61,4.15,0.8350548398800282
PC,1.2864856,1.328,104433.0,104433.0,14.0003,3172.0,0.45,4.79,1.871568249166495
PC,4.8934688,3.157,9659.0,9659.0,15.84,6332.0,1.56,4.15,0.8008066429423802
CP,18.184189,3.696,9343.0,9343.0,9.90639,5265.0,1.09,4.32,0.31845234152895363
PC,4.3664669,2.004,26747.0,26747.0,9.52505,3598.0,0.59,4.66,1.6304829988093452
CP,2.5989031,1.6635706,1953.2615465,1953.2615465,2.4312854,3719.0,0.512361,4.76941,0.12031518786821091
CP,4.6955986,2.1638721,1969.101717,1969.101717,2.6626375,3719.0,0.512361,4.76941,0.12031518786821091
CP,7.1024749,2.7542652,1317.715762,1317.715762,1.9895244,3719.0,0.512361,4.76941,0.12031518786821091
PC,7.7103227,4.406,6083.0,6083.0,8.52513,6617.0,1.2,4.42,0.9550766964110713
PC,3.4714821,3.245,9502.0,9502.0,13.2477,6604.0,1.41,4.28,0.705904215292259
PC,5.8778295,3.392,1326.0,1326.0,11.2784,5965.0,3.34,3.43,-0.005098155837273558
PC,6.5479496,2.331,988.0,988.0,2.28629,4853.5,0.73,4.61,0.3788002377428776
PC,23.136755,7.179,2514.0,2514.0,9.05398,7723.0,2.04,4.08,-0.19808888992241153
PC,8.6243051,5.584,9216.0,9216.0,16.2074,7944.0,1.47,4.39,0.48963205931748516
PC,3.5171227,2.327,4327.0,4327.0,14.6605,6386.0,2.16,3.88,0.4835666362462379
APC,2.231293,1.796,16216.0,16216.0,15.38,6356.0,1.19,4.38,1.165283429314598
PC,4.140097,2.896,40878.0,40878.0,16.9028,5359.0,0.82,4.57,1.185378972419336
PC,8.0136668,4.056,7657.0,7657.0,11.825,5831.0,1.4,4.17,0.5652966804588012
KP,4.7359232,7.0819612,2338.8745559,2338.8745559,13.5752589,5370.0,2.7871499,3.72765,-2.5993224902394987
PC,16.9356875,3.256,2618.0,2618.0,3.59731,4758.0,0.71,4.62,0.5073994602332598
PC,1.9647786,1.586,60692.0,60692.0,15.9566,3314.0,0.64,4.62,2.013339855094434
PC,3.3421583,1.284,14573.0,14573.0,16.3017,6022.0,1.46,4.15,0.9371254947961685
PC,4.8332515,4.323,5964.0,5964.0,14.6312,6431.0,2.11,3.9,0.750383984481406
PC,42.7305626,5.591,2711.0,2711.0,4.03815,5247.0,0.83,4.56,0.6156580720200661
FP,3.9525732,2.378,857.0,857.0,,4536.1,,,-0.6969239873577125
PC,17.7505864,5.578,1395.0,1395.0,4.72963,6967.0,1.38,4.34,-1.2272992847634978
PC,3.9963956,3.878,635.0,635.0,3.52475,5684.0,1.52,4.08,-1.1690712232795253
PC,20.86399,5.624,1040.0,1040.0,3.8434,6153.0,1.2,4.35,-0.9600346881604506
PC,5.9867942,0.904,1170.0,1170.0,10.5818,6336.4,1.37,4.26,-1.101224258541149
FP,14.066109,3.4744355,16514.0482965,16514.0482965,21.5662738,6157.0,1.47641,4.20407,-1.5023999178393992
PC,20.3292125,6.584,10524.0,10524.0,14.2065,6500.6,1.37,4.32,-0.9426655220927883
PC,30.5055627,6.967,1773.0,1773.0,5.65993,6500.6,1.37,4.32,-0.9426655220927883
PC,8.9965133,2.842,988.0,988.0,4.26079,6500.6,1.37,4.32,-0.9426655220927883
PC,,6.426,1437.0,1437.0,5.18833,6500.6,1.37,4.32,-0.9426655220927883
CP,5.0569708,3.401,795.0,795.0,5.09264,5818.9,1.8,3.95,-1.197707372203777
PC,3.8388774,2.391,350.0,350.0,1.94873,5745.0,1.01,4.44,-1.4486688467941085
PC,,2.623,1000.0,1000.0,2.4364,4859.0,0.75,4.59,-1.5016034481431746
PC,9.5160627,1.832,487.0,487.0,17.807,4481.6,8.18,,-0.8948773403193259
PC,6.8672313,2.858,732.0,732.0,2.31017,5564.0,0.91,4.51,-0.8500912366316318
PC,12.9587054,3.598,1007.0,1007.0,2.49711,5564.0,0.91,4.51,-0.8500912366316318
FA,0.8219599,2.147,17968.0,17968.0,,3866.3,,,-0.7632760397431743
PC,4.0610981,1.964,558.0,558.0,2.57627,6193.0,1.16,4.38,-1.824357475813177
PC,5.6494351,5.214,200.0,200.0,3.74551,5764.0,2.95,,-1.7907219478726244
PC,7.3120981,1.428,1655.0,1655.0,3.45268,5159.0,0.8,4.57,-0.8084297448291249
APC,7.4760689,1.5699592,1443.0305627,1443.0305627,14.1742091,6680.0,2.3351099,4.20036,-1.6778683186076004
PC,2.9852193,3.7760499,12776.05708,12776.05708,17.0487122,6116.0,1.48347,4.15621,0.27054162595607123
PC,10.5789534,2.8444195,1530.5878174,1530.5878174,3.0009044,5164.0,0.765045,4.61221,0.08864020071836531
PC,0.2939493,0.5422359,746.4231884,746.4231884,0.9372852,3359.0,0.33188,4.89202,-0.4152187824931195
PC,,7.1157207,3065.8159708,3065.8159708,5.6562862,6487.0,1.0,4.438,-0.5941793965447676
PC,,18.1537085,1602.3801725,1602.3801725,9.531746,6534.0,2.2886801,3.84827,-2.163359485286157
PC,735.797917,5.9484218,479.47449,479.47449,2.7674128,5972.63,1.24541,4.28725,-1.637082943470942
PC,,16.657231,789.17357,789.17357,4.5545799,6477.0,1.56674,4.16898,-1.919743911971003
APC,,6.6621453,5126.8337118,5126.8337118,8.6506071,5952.0,1.19221,4.32279,0.3419788310174272
PC,718.652003,14.6548943,479.4666113,479.4666113,3.447372,6002.0,1.3949,4.1943,-1.9746451808007468
PC,731.9966539,2.892543,16102.9689949,16102.9689949,10.6774533,4722.0,0.756773,4.55866,0.31269325295625355
KP,1.6289322,0.809276,2512.1192447,2512.1192447,1.2145664,3202.0,0.226407,4.86375,-0.445178296451099
PC,,22.9026501,2389.5186523,2389.5186523,9.3912424,7271.0,1.7819099,4.15114,-1.6409243780827312
PC,,2.4755873,1566.5840348,1566.5840348,3.1919762,4713.0,0.815268,4.49053,-0.722104683138345
PC,,6.6644694,1352.2809088,1352.2809088,6.3590858,8450.0,1.67454,4.31188,-1.1940619916710575
PC,19.7468103,7.1658967,276.3656087,276.3656087,2.6201221,6439.2,1.4073499,4.25521,-2.620827172037557
PC,,5.1715272,12885.3671957,12885.3671957,11.6792669,3907.0,0.663933,4.59828,0.6944473050465704
PC,,5.4653921,1323.0928698,1323.0928698,6.1245707,6608.0,1.3326,4.32886,-1.3204801125317789
PC,22.6957088,5.3266755,309.0178416,309.0178416,2.2731788,5988.0,1.2555,4.28183,-2.276568462569496
PC,5.4496736,0.203,917.0,917.0,8.32098,6760.0,1.57,4.21,-0.6714369570785319
PC,3.4268387,1.288,844.0,844.0,2.12571,4794.0,0.77,4.55,-1.651155950334229
PC,2.3170053,1.122279,1719.0971731,1719.0971731,4.4811227,5542.0,1.0432,4.438,-0.4837764432681259
APC,4.3787302,3.827504,30199.2684097,30199.2684097,21.696241,6159.0,1.22606,4.37691,-0.13559665221865336
PC,4.3816966,5.601621,2801.3182472,2801.3182472,10.8739335,6875.0,1.99491,4.01141,-0.5743289210388671
KP,3.7783401,2.82963,24582.4117134,24582.4117134,13.8305377,5443.0,0.863922,4.54284,0.29731526112915196
PC,4.243624,3.8869543,2634.0168857,2634.0168857,5.7584838,5372.0,1.0,4.438,-0.12193413358341895
PC,3.8568001,2.858704,23589.8587425,23589.8587425,12.9539382,5009.0,0.849464,4.49886,2.3080336426974544
PC,2.7086444,2.1554708,25164.5811952,25164.5811952,13.966554,4848.0,0.851167,4.47567,1.290512972320954
PC,10.7715898,4.2203793,947.4340655,947.4340655,4.1568836,6055.0,1.1335599,4.38226,-0.7931742868014433
KP,4.1661265,3.7000327,15441.3606576,15441.3606576,14.5365629,5883.0,1.15599,4.34,-0.7897433404177068
PC,3.4414188,3.0026348,7380.9342568,7380.9342568,12.4943419,5965.0,1.43051,4.16451,0.5044586490472008
PC,4.9594992,1.2463603,2778.737264,2778.737264,4.6274347,4900.0,0.881258,4.45095,-0.5394067882044132
PC,4.1287427,2.7601938,12670.8512175,12670.8512175,12.0296829,5377.0,1.06754,4.34978,0.732984184963888
CP,3.9451359,2.424,841.0,841.0,2.51666,5581.9,0.99,4.13,-0.8505813718293083
PC,761.7092276,7.6296016,545.0105734,545.0105734,2.5578976,5599.17,1.06775,4.37676,-0.7762033555818924
PC,904.5347981,22.1692458,603.0604952,603.0604952,2.7306626,5599.17,1.06775,4.37676,-0.7762033555818924
PC,,15.1057104,183.6559789,183.6559789,2.9487289,6649.0,2.1245999,3.92964,-1.8014436553217987
PC,,10.7778244,3281.1685561,3281.1685561,8.3655782,6047.0,1.36681,4.21587,-0.27418237936169465
FP,2.9932591,4.7371329,3363.9691586,3363.9691586,11.8414052,6106.0,1.9654,3.91186,-0.7551275420818012
PC,3.9759251,2.4026632,31337.4687251,31337.4687251,13.4485221,4693.0,0.769415,4.54081,1.3606023055886995
PC,,8.6668849,2315.4424358,2315.4424358,7.637469,6118.81,1.56229,4.11275,-0.7411586889480196
FP,3.6859958,5.1972226,12982.7214564,12982.7214564,23.322957,6731.3,1.99719,3.99257,-0.3461709865204376
CP,,14.6473924,2626.7704894,2626.7704894,8.1052869,6613.0,1.4927,4.23,-2.3122870651001746
PC,,12.9674227,6318.0730583,6318.0730583,12.8973379,6613.0,1.4927,4.23,-2.3122870651001746
PC,,3.6676275,1168.7878058,1168.7878058,2.6737151,4677.0,0.750312,4.56264,-0.6643299967122224
PC,5.322002,3.193,955.0,955.0,3.84201,4716.0,0.75,4.56,-0.7123019791848142
FP,0.579398,1.64214,1324.07712,1324.07712,5.759676,5688.0,0.950534,4.48774,-0.25004322087612574
PC,15.5177539,1.2572404,3717.3165127,3717.3165127,9.4825825,6314.93,1.49694,4.18108,0.4082083496034701
PC,10.018102,2.6562286,1791.2124346,1791.2124346,12.3167818,6697.0,2.0266299,4.21,-0.10600473965893147
PC,2.1874712,6.154356,768.888544,768.888544,3.3333783,4454.0,0.698505,4.59483,0.8650143538380066
PC,49.6178223,14.0758927,88.0818849,88.0818849,2.4730956,5494.7,2.46205,3.63775,-1.915155021182756
PC,2.8607384,1.8963897,928.4712689,928.4712689,,5780.0,,4.438,-0.501053708986224
PC,6.8275101,3.2903924,1559.4770206,1559.4770206,5.0896772,5780.0,1.0,4.438,-0.501053708986224
PC,8.4457042,1.6861879,3848.7179165,3848.7179165,21.1100738,6392.0,2.8927801,3.5,-0.7906010770136409
PC,7.5757446,1.8699103,3661.6696028,3661.6696028,12.6097244,8044.0,1.89254,4.17155,-2.037014884705086
PC,3.8347282,3.4951108,1112.3388758,1112.3388758,5.6648123,6088.34,1.58202,4.09655,0.47137452320403406
PC,4.2290856,1.8943522,2605.430842,2605.430842,1.915198,3264.0,0.320782,4.90343,0.7987848352519638
PC,2.3477336,1.8624266,182.9434914,182.9434914,1.0903541,4799.0,0.678033,4.66766,-1.6692909526482613
APC,10.1970284,4.694,16111.0,16111.0,23.8452,7949.0,1.82,4.21106,-1.4862867232157824
PC,2.067123,1.9263234,394.2384169,394.2384169,1.5139896,5113.3,0.758633,4.77,-1.1194205277548905
FP,10.3469945,2.5934713,1601.254739,1601.254739,1.0318727,3278.0,0.256167,4.97813,0.8832718899514577
PC,1.8987896,1.926234,98.2034719,98.2034719,2.2042465,6016.28,2.17401,3.81004,-2.3592849038673838
PC,2.1538049,1.6541007,137.9312313,137.9312313,0.8814471,4944.24,0.757603,4.58767,-2.77920210778679
APC,4.7674421,1.321031,4898.6218606,4898.6218606,1.0365063,2824.0,0.125969,5.24293,1.8548423855457827
PC,2.8618782,2.2839791,2450.9899956,2450.9899956,3.9033641,4743.0,0.793587,4.51969,0.05218639539117151
PC,4.718569,1.1450785,1734.8673947,1734.8673947,1.0102426,3190.0,0.226654,5.01971,0.128463685529584
PC,0.4707476,0.5009607,5060.8335277,5060.8335277,1.852907,3254.0,0.219973,5.0301,1.436634528128273
PC,2.9532145,3.9795532,3110.6890792,3110.6890792,10.2396383,5483.2,1.68056,4.3,-0.02133388426030925
KP,2.1764875,3.4403723,8114.6829556,8114.6829556,14.184839,5646.0,1.56233,4.05052,0.4048999370191535
CP,3.6335834,1.8069693,8668.4420489,8668.4420489,5.1614854,3765.0,0.544068,4.75169,0.06744185341885423
KP,4.1470359,2.3197694,12886.987991,12886.987991,8.6285404,4247.0,0.775548,4.47839,1.358580497898284
PC,4.6086414,3.5610971,27081.6985753,27081.6985753,17.9837961,5693.0,1.08355,4.37269,1.2923509793122412
PC,3.9613114,2.5843337,15578.1136873,15578.1136873,9.2319785,5221.0,0.741696,4.64701,1.2571225119792402
PC,3.4852362,3.0318968,14856.89726,14856.89726,12.6093335,5728.0,1.02553,4.42477,1.4045919395801698
PC,42.8614655,7.635,908.0,908.0,4.13549,5703.4,1.61,4.04,-0.6992521295466761
PC,2.1476974,1.669,136.0,136.0,,,,,-1.1082086851080397
KP,14.2456603,3.403,1084.0,1084.0,3.68209,4760.0,0.76,4.57,-1.5715089807117917
PC,15.3471548,3.703,946.0,946.0,2.53444,5791.0,0.92,4.53,-0.8862999743599858
PC,24.9636551,5.444,461.0,461.0,4.53167,6388.0,2.61,3.71291,-1.1982710276811044
PC,7.8374554,4.754,188.0,188.0,2.26966,6289.7,1.86,3.99,-1.5383635879689155
PC,3.8638303,2.992,109.0,109.0,1.80822,6289.7,1.86,3.99,-1.5383635879689155
FP,10.5426254,6.2145259,16789.8076116,16789.8076116,22.0104106,6114.0,1.65817,4.28439,0.23966310850244926
PC,4.3934744,3.0547623,11541.7099365,11541.7099365,10.511208,5349.0,0.977886,4.4,0.7586550159421969
PC,1.631858,1.8201336,17812.0219789,17812.0219789,11.400179,4778.0,0.805143,4.51281,1.713377114116391
PC,1.3003394,1.341,38320.0,38320.0,12.0407,3658.0,0.58,4.67,1.6486792680230868
PC,3.2529571,4.813,6055.0,6055.0,15.5894,6623.0,2.21,3.89,0.7626373644233192
PC,4.6068687,3.286,15647.0,15647.0,12.7334,5917.0,1.08,4.4,0.8806986801636564
PC,3.3357969,1.39,5024.0,5024.0,11.1895,6517.0,1.5,4.21,0.5937857888237502
PC,2.9879341,2.501,14088.0,14088.0,11.6667,5315.0,0.96,4.43,1.1244184072083168
PC,2.8475582,2.979,12974.0,12974.0,16.2689,6372.0,1.36,4.28,0.8833944237508765
PC,3.6234424,4.383,3332.0,3332.0,9.13018,5815.0,1.95,3.88,0.29229137535296823
PC,4.6588405,1.429,12845.0,12845.0,10.0709,4768.0,0.83,4.49,0.5893745720446618
CP,1.9771658,1.1104153,13877.3059698,13877.3059698,5.2706003,3467.0,0.421944,4.87946,0.19150732533072917
PC,3.3505941,3.542,8973.0,8973.0,11.4279,5579.0,1.35,4.17,1.1195783221312603
FP,5.0061978,3.521,6438.0,6438.0,12.4847,6713.0,1.55,4.21,0.7524670590715308
PC,8.1678648,4.797,4097.0,4097.0,10.7664,5859.0,1.74,3.98,1.011748578642421
PC,5.9097139,5.732,8420.0,8420.0,18.7334,6508.0,2.14,3.9,0.4457649591254346
PC,0.8674623,1.457,5547.0,5547.0,12.8076,6470.0,1.72,4.09,1.0464869107777466
PC,5.2452852,5.117,5568.0,5568.0,11.9863,5928.0,1.93,3.9,0.8769001323816633
PC,1.20306,1.028,14933.0,14933.0,12.8325,4204.0,0.97,4.29,1.0476509818722277
PC,0.7025922,0.733,1740.0,1740.0,5.49838,5875.0,1.24,4.27,0.42444407802650574
PC,4.5932835,3.185,7417.0,7417.0,11.9834,5988.0,1.41,4.18,0.9626737919750574
PC,8.6121286,4.155,4777.0,4777.0,12.0872,7929.0,1.89,4.16,0.3024004138050462
KP,4.1780637,4.3176109,11478.1087015,11478.1087015,14.6952606,5620.0,1.34736,4.18582,-1.185043504033809
FP,2.5950111,2.524,28870.0,28870.0,10.8614,3875.0,0.64,4.62,1.7840178494815222
PC,2.9419791,3.363,14460.0,14460.0,15.3905,7277.0,1.42,4.35,0.680907320210756
PC,11.3648628,4.025,4113.0,4113.0,9.30846,6128.0,1.51,4.15,-0.22670053208678043
PC,1.0169814,2.353,7976.0,7976.0,12.1981,5616.0,1.43,4.12,1.029454712658486
PC,1.9943104,3.316,10353.0,10353.0,17.6537,7247.0,1.69,4.19,0.9661660052585033
PC,5.7585993,2.737,13636.0,13636.0,11.2259,5090.0,0.99,4.38,0.9321016090199836
PC,4.9354155,4.672,12554.0,12554.0,16.6116,6500.0,1.63,4.14,1.1592180062433506
PC,3.5193417,5.025,6522.0,6522.0,14.4544,5620.0,1.51,4.08,1.0880258687808335
PC,12.6136992,2.533,2172.0,2172.0,2.58082,3719.0,0.56,4.69,0.14212620416481733
PC,1.318678,1.758,11891.0,11891.0,10.1378,5764.0,0.99,4.46,1.0230829550886917
PC,2.1503007,1.9774726,9260.8973045,9260.8973045,14.1253056,5430.0,1.23206,4.41381,1.1635066892230201
PC,5.2820398,2.762,12532.0,12532.0,9.84673,5415.0,1.05,4.37,0.9743757698195847
PC,4.3430254,4.425,11142.0,11142.0,13.5998,6594.0,1.47,4.25,0.5023143075573655
PC,5.1778752,1.718,29835.0,29835.0,11.9282,3599.0,0.66,4.6,1.8396481944178094
PC,2.4519381,2.834,11446.0,11446.0,17.3192,7085.0,1.67,4.19,1.035458868830024
FP,2.8562935,3.785,22525.0,22525.0,18.1559,6383.0,1.32,4.31,0.8537412442914463
PC,2.7967251,1.626,5786.0,5786.0,19.3726,7566.0,2.61,3.85,0.3690588006890561
PC,2.2104947,2.925,7893.0,7893.0,13.6352,5421.0,1.58,4.01,0.6839093982965243
PC,2.3519086,1.43,16808.0,16808.0,18.0511,6026.0,1.37,4.22,0.807668535709851
FP,4.8741147,2.049,4613.0,4613.0,14.8251,6085.0,2.11,3.84,0.5217359147652989
PC,5.6858804,4.185,10855.0,10855.0,13.193,5492.0,1.41,4.12,0.865198154537136
CP,11.2365977,2.292,9414.0,9414.0,13.0203,6446.0,1.29,4.37882,-1.4044947994345132
PC,14.6768874,2.617,15152.0,15152.0,9.65258,5230.0,0.77,4.62,1.0820829795090052
PC,6.8552506,3.525,4540.0,4540.0,11.7073,6847.0,1.96,4.02,-0.019802211767570365
PC,3.940549,3.78,3700.0,3700.0,7.73812,5493.0,1.5,4.07,0.4572831362708337
PC,3.272056,3.3,7709.0,7709.0,10.5823,5668.0,1.39,4.15,0.9632251940724433
PC,4.5833112,2.275,4988.0,4988.0,9.62957,5853.0,1.39,4.18,0.6294431244547193
APC,0.5940157,1.035,4094.0,4094.0,7.9118,5663.0,1.17,4.31,1.1802325528437323
PC,1.9519092,1.056,31413.0,31413.0,10.4769,3498.0,0.55,4.69,1.5749751876724767
PC,3.3615701,4.502,6992.0,6992.0,16.5271,6258.0,1.9,3.97,0.24615739987166352
PC,3.9718475,1.09,5487.0,5487.0,8.29625,6064.0,1.12,4.39,0.7259997583969972
PC,1.3504913,1.586,9835.0,9835.0,8.65039,4858.0,0.82,4.51,0.7149717164492756
PC,11.3298459,4.4750093,821.128478,821.128478,3.4134506,5624.0,1.057,4.39124,-0.39677744568054013
PC,13.4570562,4.073,11282.0,11282.0,10.2486,5771.0,1.06,4.3,0.9327755449167884
PC,2.7638775,1.559,7451.0,7451.0,11.9271,6155.0,1.35,4.25,0.939024768687165
PC,1.7278017,2.771,17825.0,17825.0,17.158,6460.0,1.38,4.27,1.0356426695291534
PC,6.0368213,1.984,108361.0,108361.0,13.3128,3445.0,0.41,4.82,1.8588860009266135
PC,3.1539313,4.023,14772.0,14772.0,15.5528,6610.0,1.7,4.12,0.9792771217963507
PC,16.2501976,7.487,2930.0,2930.0,8.04744,6177.0,1.58,4.12,0.26447620288482404
PC,2.7142282,3.44,23021.0,23021.0,17.7291,6063.0,1.15,4.37,1.0807351077153946
PC,2.9588636,3.438,8605.0,8605.0,16.201,6405.0,1.74,4.07,0.15652392559656592
PC,24.092358,3.907,14405.0,14405.0,12.4646,5388.0,1.06,4.36,0.9414141777758379
PC,4.2221583,2.921,7098.0,7098.0,7.93123,5589.8,1.02,4.42,0.6619145813007896
FP,11.1755425,5.482,7873.0,7873.0,17.5706,6655.0,1.91,3.9,-0.9640599234713692
PC,6.1030299,3.689,13335.0,13335.0,16.3974,6057.0,1.41,4.2,0.6420641057948903
