category,transit_period,transit_duration,transit_depth,transit_depth.1,planet_radius,star_temperature,star_radius,star_surface_gravity,star_brightness
CANDIDATE,25.7086236,3.831,1430.0,1430.0,2.81726,5343.0,0.82,4.58,-0.907927189957464
CANDIDATE,16.155134,3.528,590.0,590.0,2.42196,5785.0,1.01,4.45,-0.7456311726268186
CONFIRMED,4.0520368,1.5605128,5512.4033193,5512.4033193,4.9523134,3779.0,0.607751,4.64,-0.5090796728481772
CANDIDATE,4.7259317,2.7740362,6309.6615331,6309.6615331,16.7543131,6203.0,1.85891,3.98,-1.233682683044238
FALSE POSITIVE,21.7004042,9.415,406.0,406.0,3.16777,5788.7,1.78,4.22,-0.7082583638039823
CANDIDATE,4.90826,4.324,8881.0,8881.0,15.7889,7995.0,1.83,4.2,-0.9924142446569568
FALSE POSITIVE,1.3875331,2.679,952.0,952.0,3.16086,5678.0,1.14,4.33,-0.6869987496047618
CANDIDATE,17.7424733,3.082,880.0,880.0,2.00179,4926.2,0.69,4.67,-1.0502501979827887
CANDIDATE,5.412802,4.5898431,5278.1957566,5278.1957566,11.0171044,6468.0,1.47364,4.22,-1.3393686977122388
CONFIRMED,3.905126,2.9136919,23549.9259888,23549.9259888,14.5499431,5381.0,0.947475,4.45342,1.8471227561823769
CANDIDATE,4.6182631,2.7008637,20287.618268,20287.618268,13.3976162,5328.0,0.889218,4.50337,-0.1354741184192334
CONFIRMED,1.8555745,2.3121742,10888.0377261,10888.0377261,14.8951809,5651.75,1.40959,4.13988,1.4419647484030065
CANDIDATE,3.4505658,3.0397698,15044.6453237,15044.6453237,12.8140087,5402.0,1.04301,4.37462,0.7398460777313598
CONFIRMED,3.3106692,3.7033867,9189.7342523,9189.7342523,13.382013,6030.0,1.3514301,4.22,0.3090172389736793
CANDIDATE,6.6363577,6.385,7470.0,7470.0,12.2701,5490.0,1.46,4.09312,0.7982947000542873
CONFIRMED,4.8854844,5.2333985,7009.1394983,7009.1394983,18.1759557,5974.0,2.0812199,3.84282,0.544894802855516
CANDIDATE,3.0413391,1.5149962,27645.4859583,27645.4859583,25.3471107,4034.0,1.02777,4.21431,0.5972167352074867
CONFIRMED,2.6843081,2.7683352,18209.9206621,18209.9206621,13.9748499,5616.02,1.01895,4.4174,1.3786147741033128
CONFIRMED,3.5256535,2.5111799,23882.7029386,23882.7029386,12.1210086,5003.05,0.783768,4.56877,1.8691788400778209
CANDIDATE,1.7590566,3.5349264,10499.9757194,10499.9757194,20.9577864,6250.0,1.9992501,3.91912,0.201738897582227
CANDIDATE,5.8929985,3.788,17850.0,17850.0,16.0223,6182.0,1.17,4.3753,0.8813726160604611
CONFIRMED,7.4463034,2.0033138,4045.7241785,4045.7241785,2.4048644,3353.0,0.375859,4.84911,-0.1803214890066369
CANDIDATE,3.3792358,2.8993928,18782.5364499,18782.5364499,13.059562,5529.0,0.948617,4.47066,1.412066501344737
CONFIRMED,17.9635083,4.4297958,1266.94519,1266.94519,3.2970197,5229.0,0.794471,4.55429,-1.536035445779952
CANDIDATE,4.3745757,4.8649118,8101.7247421,8101.7247421,18.8478934,7305.0,1.99827,4.05424,-0.3162114725624581
CANDIDATE,4.0434287,3.388,8960.0,8960.0,16.7752,6557.0,1.75,4.08473,1.1761276705631911
CONFIRMED,1.8498567,2.518276,195.4102498,195.4102498,1.7193265,5834.0,1.0173301,4.44433,-2.235703440463215
CANDIDATE,10.3088724,2.2763645,372.3295802,372.3295802,2.2122841,5834.0,1.0173301,4.44433,-2.235703440463215
CANDIDATE,5.2410659,3.0113696,8947.1015296,8947.1015296,12.4231453,6064.0,1.28562,4.27292,1.230839012003836
CONFIRMED,4.2253498,2.7695297,7240.8152367,7240.8152367,8.8893197,5501.0,1.03122,4.39363,1.1607496787360896
CONFIRMED,2.4552388,1.7323271,44130.1605859,44130.1605859,12.9928631,3792.0,0.614823,4.63873,2.0945797641093207
CANDIDATE,4.1596197,2.4127131,17837.7774982,17837.7774982,9.3574411,4230.0,0.711036,4.55383,1.239416377963175
CANDIDATE,2.7519172,1.329,9811.0,9811.0,13.4019,5856.0,1.28,4.25,-0.7469790444204292
CANDIDATE,0.7649571,1.094,1900.0,1900.0,12.9538,6307.9,1.65,3.97,-1.474155877073288
CANDIDATE,10.6925011,3.491,1200.0,1200.0,4.01292,5844.0,1.15,4.34318,-0.6026954956043972
CANDIDATE,8.8517354,4.3401879,1034.8661285,1034.8661285,3.6624912,6138.0,1.07689,4.43818,-1.8398580014396972
CANDIDATE,3.4149091,2.7231879,13219.6475165,13219.6475165,13.9171881,5480.0,1.13032,4.31394,1.1964682812667682
FALSE POSITIVE,2.9985667,3.025166,28040.9068572,28040.9068572,17.8036847,6126.0,1.04172,4.46702,1.351841138930232
CONFIRMED,3.1208396,2.405278,17027.4064902,17027.4064902,16.2108254,5983.0,1.09921,4.3973,1.6866647458430195
CONFIRMED,1.5449334,1.1043459,4941.8700913,4941.8700913,10.7011777,6136.25,1.4874001,4.15767,0.8148980298755806
CONFIRMED,4.9427985,3.3153828,11349.4838661,11349.4838661,15.3204961,5550.93,1.32567,4.18442,1.0265751683721367
CONFIRMED,3.2175184,1.8986264,12691.8036893,12691.8036893,10.5529773,5549.0,0.912927,4.50842,1.6921787668168795
CANDIDATE,3.939371,5.8132051,4051.5089426,4051.5089426,13.6344163,5904.4,2.0955601,3.84,-0.304264427119093
CANDIDATE,5.7475343,1.846,11890.0,11890.0,6.43097,3750.0,0.58,4.67041,1.7172981956978028
CANDIDATE,3.5018023,3.917956,16196.191206,16196.191206,22.103526,6383.9,1.66889,4.03,0.2188323626011958
CANDIDATE,28.6648749,5.395,1025.0,1025.0,3.15161,4818.0,0.69,4.65,-0.7216758148403779
FALSE POSITIVE,3.7006742,3.115,840.0,840.0,2.61277,5025.0,0.79,4.56,-0.6648201319098989
CONFIRMED,4.9133022,5.159,2040.0,2040.0,9.33912,5918.0,2.06,3.84,-0.6854670771120229
CONFIRMED,2.88069,1.784,10380.0,10380.0,22.4297,5541.0,1.09,4.36,-0.6718045584767895
CONFIRMED,5.0141991,4.5606871,6026.126007,6026.126007,13.4911728,6669.0,1.69675,4.12805,1.1204360587271944
CONFIRMED,7.7942155,0.9710311,2950.7357104,2950.7357104,4.9169842,5461.54,0.897403,4.50982,0.2018614313816459
CANDIDATE,2.7708596,2.17,22640.0,22640.0,12.2577,4975.0,0.79,4.55845,1.0543290739405715
CANDIDATE,7.014001,2.9681334,1646.6732684,1646.6732684,3.6528621,4975.0,0.789304,4.55845,1.0543290739405715
CONFIRMED,2.6634154,1.8429688,37522.94895,37522.94895,13.6857367,4051.0,0.701369,4.54826,1.6125930640941517
CANDIDATE,5.5292743,2.542935,17914.4576673,17914.4576673,23.5458512,6350.0,1.26396,4.34,-1.650727082036262
CONFIRMED,2.2185748,1.8233621,25854.2144559,25854.2144559,13.3010355,5023.0,0.776484,4.58,-2.889176192765464
CONFIRMED,3.2432488,3.0748441,17481.8216448,17481.8216448,14.5800064,5778.0,1.09304,4.37783,1.7617779648869487
CONFIRMED,8.6004516,8.950521,3575.6614227,3575.6614227,14.548121,6011.95,2.3108399,3.75585,1.0012719387920854
CONFIRMED,3.7970076,2.5256778,16421.7314916,16421.7314916,11.7557579,5211.36,0.832631,4.54655,1.5832462191332688
CONFIRMED,3.3119026,1.181072,7620.7493837,7620.7493837,10.9625327,5355.0,1.09206,4.33005,1.3038691564576403
CONFIRMED,3.578757,3.1806502,11391.7385882,11391.7385882,12.1416042,5482.59,1.06062,4.36922,1.1391224631386123
CONFIRMED,1.5947535,1.94145,15065.2565497,15065.2565497,14.3739674,5703.0,1.15986,4.31786,2.119699192990244
FALSE POSITIVE,7.8127906,6.304,8120.0,8120.0,22.0599,8451.0,2.38,4.00707,0.084535318437824
CANDIDATE,2.7586362,2.868,4240.0,4240.0,7.78435,5774.0,1.17,4.32015,-0.0585841592837266
CONFIRMED,1.1589013,1.1688702,3470.6759302,3470.6759302,2.6829722,3449.0,0.427389,4.80176,0.8415491312492425
CONFIRMED,0.8820624,0.5759672,11755.4509288,11755.4509288,8.3888941,4669.0,0.782888,4.52,0.9831982033777626
CONFIRMED,3.8493846,2.6908269,1372.2876678,1372.2876678,16.8088001,5843.47,3.9119101,3.27448,-0.3198262196453229
CONFIRMED,0.9263237,0.81,952.0,952.0,1.67823,3573.0,0.43,4.80376,-1.737652559344197
CONFIRMED,2.8164979,2.6896665,19270.727034,19270.727034,14.4894174,5413.0,1.0130399,4.39994,1.7921050802431848
CONFIRMED,1.752217,2.1714375,77630.4124578,77630.4124578,20.3177656,4355.0,0.740712,4.53128,2.191197664951309
CANDIDATE,2.6890703,2.1209962,38330.4094984,38330.4094984,15.2271225,4844.0,0.785703,4.54518,2.1599515460994296
CONFIRMED,7.3405675,3.2557004,11139.7005929,11139.7005929,16.7317044,5828.81,1.4372801,4.14418,1.4407394104088145
CONFIRMED,2.6915408,3.986,7265.0,7265.0,17.4501,6955.0,1.96,4.04,-0.9996131053728315
CANDIDATE,3.9540617,3.869,5820.0,5820.0,13.1238,5773.0,1.69,4.03,-0.0438188364537204
CONFIRMED,4.45417,2.27143,21409.0524466,21409.0524466,13.8017218,5353.54,0.922087,4.47701,1.7342691269173538
CONFIRMED,2.7974757,2.2149132,18699.8504805,18699.8504805,12.0149088,5477.0,0.867368,4.54393,0.7376404693418152
CONFIRMED,2.1751729,4.7918806,7780.6435196,7780.6435196,18.7874019,6291.0,2.0625999,3.9,0.1619766796707178
CONFIRMED,2.0523417,2.1224957,34476.0907387,34476.0907387,22.5105621,5767.0,1.16875,4.31546,1.9425153190301745
CONFIRMED,5.006622,1.66,1290.0,1290.0,2.22447,4006.0,0.6,4.68,-0.6896332262922736
CANDIDATE,4.4331838,3.856,9166.0,9166.0,12.5157,5667.0,1.26,4.24,-1.1841490072980494
CONFIRMED,5.1830043,2.783,670.0,670.0,3.63045,6156.0,1.34,4.25196,-1.567293818011773
CANDIDATE,2.5693728,2.471,290.0,290.0,2.18392,6156.0,1.34,4.25196,-1.567293818011773
CANDIDATE,3.6001959,2.887,7820.0,7820.0,16.1928,7172.0,1.75,4.16,-0.7409748882488914
FALSE POSITIVE,5.3073459,3.714,200.0,200.0,2.05347,5821.4,1.42,4.16,-2.215301562859928
CANDIDATE,3.4902115,2.449,366.0,366.0,2.05978,6111.0,1.09,4.43,-0.8788866794951279
CANDIDATE,5.5387718,3.163,439.0,439.0,2.07738,6111.0,1.09,4.43,-0.8788866794951279
CANDIDATE,10.7148661,2.1121584,56325.9173745,56325.9173745,14.037554,3054.0,0.422267,4.438,0.5281076723350944
FALSE POSITIVE,1.773346,3.291,710.0,710.0,7.95884,6802.0,3.08,3.63,-0.7430579628390162
CANDIDATE,2.0348789,2.379,176.0,176.0,3.57655,8279.0,2.94,3.81,-1.896486996841251
FALSE POSITIVE,0.8560277,1.587,247.0,247.0,3.15801,11798.0,2.38,4.18,-1.7445934864122938
CANDIDATE,710.6982018,7.1450196,691.3914728,691.3914728,2.0928405,5334.0,0.796254,4.6001,-1.5215764574484938
CONFIRMED,82.9294114,7.4967507,13067.7332328,13067.7332328,11.4756331,5271.0,0.960919,4.43,0.6067743715621787
CONFIRMED,2.4261538,2.1344641,754.8303067,754.8303067,2.6600255,5271.0,0.960919,4.43,0.6067743715621787
CANDIDATE,19.4723789,7.7309404,7062.8806063,7062.8806063,17.3337286,7182.7,1.9674799,4.24,-0.699374663346095
CANDIDATE,5.4107024,0.7211954,22498.1066362,22498.1066362,2.9859726,2938.0,0.185013,5.14513,1.2685181553252194
CANDIDATE,104.6162557,9.3317949,6111.4633395,6111.4633395,15.8235575,6115.26,1.97585,3.90726,-0.817129644587884
CANDIDATE,3.4672779,0.4055928,3657.0603553,3657.0603553,2.1135466,3383.0,0.332564,4.89132,0.1674294337448686
CONFIRMED,16.364873,4.0478302,2075.0944118,2075.0944118,3.9248322,5481.0,0.856226,4.56,-0.7947672261938916
CONFIRMED,1.8586624,2.0525797,497.6683497,497.6683497,1.9323657,5481.0,0.856226,4.56,-0.7947672261938916
CONFIRMED,9.1910792,3.055677,940.8500219,940.8500219,2.7251006,5481.0,0.856226,4.56,-0.7947672261938916
CANDIDATE,194.2432864,9.2564583,810.9983952,810.9983952,4.4714848,7923.0,1.5184,4.35405,-0.7371150735671889
CANDIDATE,20.9040576,5.197,930.0,930.0,4.53003,5708.0,1.0,4.44413,-1.0688018152148466
CANDIDATE,10.9776867,3.596,860.0,860.0,5.76837,5708.0,1.0,4.44413,-1.0688018152148466
CONFIRMED,19.5620458,6.4231417,1397.8148985,1397.8148985,3.2870868,4246.8,0.758892,4.5,-0.1786060158147697
CANDIDATE,9.7607632,1.967,790.0,790.0,2.22799,5558.0,0.8,4.62634,-0.9822194325452852
CONFIRMED,2.7535993,2.141,14460.0,14460.0,10.7107,5032.08,0.86,4.49678,0.9632864609721538
CONFIRMED,15.2664658,2.6673792,16186.172954,16186.172954,12.2663968,5420.82,0.874078,4.52994,-0.1604097466010281
CONFIRMED,3.7224626,2.595678,19962.6105832,19962.6105832,11.4694856,4926.0,0.82064,4.51771,-0.3863620727299139
CONFIRMED,1.2089755,1.286,668.0,668.0,1.68645,4199.0,0.63,4.65321,-1.5288672185139318
CONFIRMED,3.408833,3.163,16032.0,16032.0,14.2632,6134.0,1.11,4.41,0.0367471366643605
CONFIRMED,4.7633952,3.0078272,13160.629831,13160.629831,10.2196833,5258.0,0.87551,4.51,0.2067015164587013
CONFIRMED,3.0717182,1.5983426,14228.6266087,14228.6266087,12.0054949,5082.0,0.848394,4.5108,-0.0498229926252582
FALSE POSITIVE,0.3643225,0.2120684,38216.7895418,38216.7895418,6.9527391,3473.0,0.347331,4.87657,2.5105207462375763
CONFIRMED,2.7186256,2.129,13160.0,13160.0,12.4543,6427.0,1.03,4.52834,-0.3325697347849126
CONFIRMED,0.9260632,1.035,221.0,221.0,1.67736,5640.0,1.11,4.35,-2.100181058305651
CONFIRMED,2.4841975,1.511,10361.0,10361.0,13.3413,6089.0,1.28,4.28,-0.3877099445235246
CONFIRMED,2.2602655,1.0103493,6129.678827,6129.678827,2.7262374,3236.0,0.341024,4.88,1.0915793489639878
CONFIRMED,0.3994445,0.8028796,330.8173737,330.8173737,0.9086617,3702.0,0.485948,4.75,-1.4680659472421569
FALSE POSITIVE,4.0249712,2.5421502,20420.7314775,20420.7314775,10.8574371,4492.0,0.770497,4.51578,0.7610444250308699
CANDIDATE,5.8795752,2.0778157,1352.7622114,1352.7622114,1.8721219,3611.0,0.492759,4.74,-0.8719635198279476
CONFIRMED,2.70582,4.968,7500.0,7500.0,18.4904,6441.6,2.1,3.91,-1.240569082571593
CONFIRMED,3.6528112,2.8788573,18681.4630568,18681.4630568,12.6675004,5610.0,0.907682,4.51915,0.4015302575351275
CONFIRMED,4.53347,3.6052513,11929.8619692,11929.8619692,13.221703,5846.0,1.1971,4.31,0.3772685652501387
CONFIRMED,5.8176452,2.577,9178.0,9178.0,11.6459,5633.4,1.22,4.27,0.8873155053322895
CONFIRMED,2.1747824,1.654,560.0,560.0,1.79105,4542.0,0.71,4.58,-0.1156849098130434
CONFIRMED,2.849282,1.907,4010.0,4010.0,4.75272,4279.0,0.74,4.53,0.4553838623798372
CONFIRMED,4.0984741,2.323409,16869.9465037,16869.9465037,14.8366922,5198.0,1.0639499,4.33,0.6035272258775716
CONFIRMED,4.0460644,5.824,8004.0,8004.0,18.2851,6404.0,1.81,4.03,-0.6175220853341129
CANDIDATE,6.6629951,1.3454748,949.4386612,949.4386612,3.7022837,5975.0,1.07392,4.42,-2.0637272529784583
CONFIRMED,7.1385672,2.464,2064.0,2064.0,3.60516,5144.5,0.77,4.6,-0.1952706125357714
CONFIRMED,3.4715644,2.13,1050.0,1050.0,2.65245,5144.5,0.77,4.6,-0.1952706125357714
CONFIRMED,4.1591488,3.54,12800.0,12800.0,12.1616,5576.0,1.11,4.34,-0.1677617745661765
CANDIDATE,18.0826084,2.3867987,8002.7855656,8002.7855656,3.911716,3321.0,0.296,4.95373,-1.3005867501960824
CANDIDATE,2.5048178,2.077,1723.0,1723.0,3.9467,5328.0,0.92,4.47,0.8483497571170039
CANDIDATE,5.9167817,1.286,27909.0,27909.0,18.1119,4781.0,1.05,4.29,0.4273848892125647
CONFIRMED,8.2000875,2.4601181,1079.5927267,1079.5927267,2.7997542,4865.6,0.793476,4.54,-0.1697835822565919
CONFIRMED,4.0248735,2.384,23775.0,23775.0,11.6786,4492.0,0.75,4.52,0.7653331080105404
CANDIDATE,0.745637,0.671,932.0,932.0,7.71235,6984.0,1.96,4.04,-0.9350684265288024
CONFIRMED,3.0026215,3.595,5040.0,5040.0,14.0672,5630.0,1.45,4.11,0.335362005848794
CANDIDATE,3.3129214,2.097,1815.0,1815.0,4.28877,5512.0,0.98,4.44,0.7859187863129551
CONFIRMED,5.358776,1.3697764,2708.4393715,2708.4393715,1.4454154,3562.0,0.275953,4.97389,-1.6669995705991232
CANDIDATE,1.8868756,2.393,368.0,368.0,4.8297,7751.0,2.57,3.81,-1.0965067072635124
CANDIDATE,0.3011506,0.6404841,1457.6973975,1457.6973975,1.2801124,3304.0,0.286178,4.96212,0.2213443054892887
CANDIDATE,20.3129649,7.1852402,5194.3258042,5194.3258042,10.8026737,6490.0,1.4658999,4.23,-0.6582033067412657
CANDIDATE,39.1076478,9.0245368,337.4561615,337.4561615,1.4669377,5490.0,0.796293,4.61819,-1.1644516990414235
CANDIDATE,522.6272677,9.8639237,238.5844154,238.5844154,2.2445426,6199.0,1.40973,4.21534,-2.080759451097718
CANDIDATE,3.792456,1.2264922,3553.2788818,3553.2788818,1.4571721,3319.0,0.218553,5.03236,0.907717382935576
CANDIDATE,32.291901,8.0916468,1517.2139238,1517.2139238,5.1460938,6013.0,1.23318,4.438,-0.7533508019902246
CANDIDATE,6.5812768,4.663367,55.2290807,55.2290807,1.6765354,5217.0,2.2631199,4.438,-1.7455682427866728
CONFIRMED,3.9649053,1.6788114,1160.5626137,1160.5626137,1.4999935,3476.0,0.426767,4.80232,-0.3981865843738602
FALSE POSITIVE,0.336826,0.883311,18251.292089,18251.292089,15.240658,5780.0,1.0,4.438,2.55236603873921
CANDIDATE,3.7634028,2.5259027,140.4352916,140.4352916,2.4144238,6491.0,1.89742,4.00559,-1.509078009907742
CANDIDATE,8.9356558,1.9539147,420.5298106,420.5298106,2.0224563,5631.0,0.851957,4.57723,-0.3111875867862743
CONFIRMED,225.1037885,4.0237136,10850.1349366,10850.1349366,13.2081506,5965.99,1.25231,4.28007,-0.0191282758707645
CANDIDATE,743.4843888,3.8041623,5535.4604085,5535.4604085,5.4510788,5342.0,0.697666,4.71456,0.0317845177878862
FALSE POSITIVE,22.1536777,7.5893785,4469.3198771,4469.3198771,12.6297905,6123.0,1.6267,4.07991,-0.4853693826605753
CANDIDATE,692.5150646,2.6383141,1810.2811624,1810.2811624,2.2782015,3614.0,0.531248,4.71017,-0.7648689791356226
CANDIDATE,2.0844882,1.5541575,609.0046533,609.0046533,1.881105,4443.39,0.713304,4.57662,0.0118727753822763
CANDIDATE,0.8409429,1.1780506,549.3465906,549.3465906,1.6732084,3830.0,0.608498,4.64404,0.2189548964006157
CANDIDATE,23.5422422,3.2390849,1411.9717256,1411.9717256,2.3109407,3830.0,0.608498,4.64404,0.2189548964006157
CANDIDATE,14.0063765,1.971,300.0,300.0,2.26316,5899.0,1.33,4.22221,-2.820128396792781
FALSE POSITIVE,1.2253159,3.435758,6006.5175069,6006.5175069,2.3820012,3725.0,0.297644,4.92832,2.5733193184398826
CANDIDATE,1.1759834,0.9928338,14881.4796123,14881.4796123,7.7193559,3054.0,0.512881,5.08962,1.333889937315328
CONFIRMED,1.9737719,2.1771701,32350.4373939,32350.4373939,14.2783974,4664.23,0.697971,4.61963,2.13728279320689
CONFIRMED,30.3599812,6.0823745,19347.5990647,19347.5990647,11.2141216,4815.0,0.795118,4.5293,1.3448567123633413
CANDIDATE,13.4755461,2.2763948,1090.0934414,1090.0934414,1.5718719,3710.0,0.469524,4.7642,0.2189548964006157
CANDIDATE,10.7155521,2.727777,424.299807,424.299807,1.4160391,4207.0,0.623617,4.66778,-0.3182332802528745
CANDIDATE,0.768988,0.512,870.0,870.0,2.01326,3734.0,0.54,4.69992,0.1137596295992872
CANDIDATE,27.9815639,4.901,722.0,722.0,2.85252,5905.0,1.16,4.34239,-0.7618669010498542
CANDIDATE,10.4834062,3.2981777,1767.8841835,1767.8841835,3.5119412,4271.0,0.677846,4.60188,-0.8565242611011356
CONFIRMED,1.6255124,2.6590029,10095.3614497,10095.3614497,11.2971803,5483.74,1.04426,4.38272,1.7786263623070808
CANDIDATE,8.6239097,2.6192964,675.1210806,675.1210806,2.9176946,5917.0,0.878735,4.58257,-0.4828574397724824
CONFIRMED,88.495683,6.9510849,2838.5756569,2838.5756569,5.1574303,5509.61,0.939951,4.47728,-0.1295924960471155
CANDIDATE,17.5288347,2.1115133,1131.5075681,1131.5075681,2.8950078,5164.0,0.829519,4.5371,-1.1763374775850792
CANDIDATE,0.9167992,1.3578155,39.0383592,39.0383592,0.6115871,5659.0,0.973028,5.62196,-1.8186596541401876
CONFIRMED,22.3428773,6.700128,5934.9200116,5934.9200116,11.3355032,6184.0,1.42864,4.20121,0.1378987880848572
CONFIRMED,31.0343214,12.0587354,1572.1891091,1572.1891091,10.1577688,5234.0,2.56935,4.438,-0.622300903511459
CONFIRMED,31.5786847,2.1295055,2119.3256676,2119.3256676,4.8743389,5696.0,1.05178,4.40025,-0.5835189559953026
CANDIDATE,5.3909915,1.954,570.0,570.0,2.22182,5405.0,0.87,4.53628,-0.5058325271635701
CONFIRMED,3.2903136,1.7465253,15334.2181362,15334.2181362,7.5296069,3579.0,0.567309,4.67905,1.8298454904642787
CANDIDATE,13.1187746,4.5278413,333.0027831,333.0027831,2.9857871,7800.0,1.57458,4.31091,-1.5304356511464972
CONFIRMED,17.8335899,3.642,289.0,289.0,2.16267,6304.0,1.43,4.22164,-1.551591111616211
CANDIDATE,4.4291253,0.9461342,700.0516873,700.0516873,6.3443547,6559.17,2.0848899,3.95184,-1.2354600358048125
CANDIDATE,25.9213509,2.1208392,589.3171527,589.3171527,1.9119702,5011.0,0.786678,4.56555,-1.1758473423874027
FALSE POSITIVE,27.9102929,10.6336018,18279.5176543,18279.5176543,19.2884326,6327.0,1.39013,4.438,0.093664086494549
CONFIRMED,8.8849511,1.9958507,16966.9658671,16966.9658671,12.6838437,5160.0,0.977054,4.39775,1.8448558808931224
CONFIRMED,7.8344688,3.1260803,2017.3628771,2017.3628771,3.7973353,4837.0,0.731146,4.60493,0.0253514933183813
CONFIRMED,3.0051929,1.8111648,737.8355831,737.8355831,2.1434355,4837.0,0.731146,4.60493,0.0253514933183813
FALSE POSITIVE,5.5460893,2.2804171,1956.6215347,1956.6215347,8.8601851,6963.86,1.88937,4.07013,0.2056599791636389
CONFIRMED,3.7705865,3.9149764,12789.7368577,12789.7368577,15.822462,5897.0,1.38188,4.18651,2.090965017026456
CANDIDATE,4.1194175,2.057,722.0,722.0,2.68492,5598.0,0.98,4.45,-1.4136854470599451
CANDIDATE,4.6663795,2.526,6900.0,6900.0,13.2255,7712.0,1.57,4.31,-2.29125413842988
CANDIDATE,8.2003748,2.168,1521.0,1521.0,15.9053,6011.0,1.76,3.99,-1.21527259235051
CONFIRMED,2.7694936,1.031,712.0,712.0,1.27326,3807.0,0.47,4.77,-2.2455490312465423
CONFIRMED,5.7060868,0.863,821.0,821.0,1.89602,3807.0,0.47,4.77,-2.2455490312465423
FALSE POSITIVE,0.5168347,0.936413,33190.706911,33190.706911,6.597837,3274.0,0.273,4.9794,1.5610676014384055
CONFIRMED,82.6901439,7.5240298,6529.5765126,6529.5765126,6.8236925,5073.0,0.831915,4.53,0.1929164640240492
CONFIRMED,482.8191,10.8504687,6928.144617,6928.144617,6.9087752,5073.0,0.831915,4.53,0.1929164640240492
CANDIDATE,2.7875233,1.7384121,8077.6726128,8077.6726128,15.2099907,6408.3,1.27487,4.34,-0.7682386586196486
CONFIRMED,3.9813082,3.1,464.0,464.0,2.36323,6011.9,1.16,4.36,-2.3215383669563185
CONFIRMED,7.2455997,2.734,1106.0,1106.0,14.2395,6169.1,2.68,3.65,-1.7818995143144465
CONFIRMED,2.2251639,1.545,284.0,284.0,1.50436,5509.0,0.92,4.5,-1.3301173958560948
FALSE POSITIVE,3.1442556,1.81,2095.0,2095.0,4.69096,5691.0,1.0,4.45,-0.822888733160583
CONFIRMED,11.1684037,5.354,9660.0,9660.0,12.77,5981.0,1.22,4.31,-1.3781690252983083
CANDIDATE,5.5109534,2.411,520.0,520.0,3.08109,6404.0,1.31,4.31,-1.1544529410088218
CANDIDATE,2.3494903,2.014,9053.0,9053.0,14.6551,7418.5,1.51,4.31,-0.0689995322343528
CANDIDATE,2.6921752,3.246,9194.0,9194.0,16.0682,7461.4,1.68,4.22,-0.7058689547153093
CONFIRMED,10.9245478,1.8716477,653.537141,653.537141,1.9015018,4884.0,0.74413,4.49,-1.649011608844395
FALSE POSITIVE,3.1129681,2.308,585.0,585.0,1.5002,4104.0,0.69,4.57,-0.9124609405359712
CANDIDATE,5.2289874,3.386,320.0,320.0,2.3513,6213.0,1.28,4.3,-1.558042516155628
CONFIRMED,4.1137862,5.235,5739.0,5739.0,15.0368,6327.0,1.88,3.99,-2.046217173041464
CANDIDATE,4.5461685,3.323,5251.0,5251.0,21.1272,5341.8,2.4,3.98,0.2878188916741693
CANDIDATE,13.8338893,1.4260598,8899.362156,8899.362156,10.4349704,4225.95,0.876814,4.37245,-0.3269331800116324
CANDIDATE,5.3193755,6.6913995,6537.0839819,6537.0839819,19.6684639,6350.0,2.3693399,3.78918,0.1380825887839855
CANDIDATE,1.5538188,0.923936,3449.9519182,3449.9519182,1.2643202,3244.0,0.192729,5.07736,0.8107931475950393
CANDIDATE,3.4878754,2.8827447,18093.4842065,18093.4842065,16.8851071,5752.44,1.22041,4.27789,0.4859560453349109
CONFIRMED,3.7998536,1.8114914,25455.0849851,25455.0849851,13.2670623,4133.4,0.759375,4.48806,0.4106590255918525
CANDIDATE,3.4732399,4.3731099,10338.2192807,10338.2192807,16.6589645,7406.97,1.56373,4.27763,1.384251328876593
CANDIDATE,4.1074291,3.0844055,900.9217753,900.9217753,3.971632,5205.0,1.30055,4.45924,-0.5553974490286112
CANDIDATE,1.3887494,1.38,3301.0,3301.0,15.9057,7825.0,2.08,4.07227,-1.221754630339782
CONFIRMED,4.5195089,3.1628648,17738.8625444,17738.8625444,14.3049176,5887.0,1.0321,4.44001,0.4849145080398485
CANDIDATE,1.2969404,3.4301667,52197.5005433,52197.5005433,11.2860342,3003.0,0.463184,4.76981,2.826903016337784
CONFIRMED,3.2588316,2.2220346,22743.2337536,22743.2337536,12.8714868,5387.06,0.817114,4.58431,-0.00993824091433
CONFIRMED,2.7908285,2.2599869,10049.6938823,10049.6938823,16.7559488,6635.91,1.4707,4.24728,-0.6434379839112595
CANDIDATE,2.191342,1.8100691,1062.791258,1062.791258,2.301946,4384.23,0.720126,4.438,-0.6043497018965549
FALSE POSITIVE,23.1438551,5.7659467,6955.8738937,6955.8738937,13.2171669,5356.0,1.06356,4.38,-0.0236620264492728
CONFIRMED,6.32668,2.0310601,520.8002154,520.8002154,2.2901554,5673.0,0.975383,4.46318,-1.1629690400684516
CANDIDATE,714.6970956,5.6919436,457.0864505,457.0864505,2.491011,6324.0,1.12577,4.37047,-1.7804903756211266
FALSE POSITIVE,2.53405,1.944,4070.0,4070.0,26.5362,6497.8,1.65,4.17,-1.5087104085094842
CANDIDATE,721.5622191,4.5933413,2177.931991,2177.931991,4.5521238,6294.0,0.968886,4.53886,-1.5425910040488755
