category,transit_period,transit_duration,transit_depth,transit_depth.1,planet_radius,star_temperature,star_radius,star_surface_gravity,star_brightness
FALSE POSITIVE,2.43585046,2.088,60.5,60.5,2.6,6501.0,3.247,3.613,-0.5778678874086468
FALSE POSITIVE,1.33255441,3.828,106.7,106.7,1.12,6099.0,1.028,4.456,1.041824657354942
FALSE POSITIVE,359.1015,11.461,496.5,496.5,2.37,6373.0,1.047,4.438,0.4015985935379615
FALSE POSITIVE,0.941840589,5.06,388.3,388.3,27.05,6419.0,1.142,4.33,-0.2227481316048658
FALSE POSITIVE,1.728521892,3.361,92.2,92.2,1.19,5872.0,1.157,4.282,-1.0131061247047446
FALSE POSITIVE,1.89125855,5.415,67.9,67.9,0.81,6569.0,0.927,4.41,-0.5396131169663702
FALSE POSITIVE,8.65312868,3.376,508.6,508.6,20.38,5880.0,0.893,4.525,0.9162335242048244
CONFIRMED,30.0899459,6.654,242.6,242.6,2.25,6056.0,1.209,4.332,0.444905880831106
FALSE POSITIVE,1.39862757,9.625,45.5,45.5,2.39,7872.0,3.367,3.732,-1.6959176876933175
CONFIRMED,9.91937693,4.326,186.7,186.7,1.32,5688.0,0.971,4.415,0.194445402652423
FALSE POSITIVE,0.918510251,2.587,52.6,52.6,1.77,5837.0,2.338,3.791,-0.3245202567437545
CONFIRMED,9.47850818,6.154,184.6,184.6,1.47,6249.0,1.076,4.428,0.1381459291713348
FALSE POSITIVE,0.783258387,2.2926,328.5,328.5,1.28,5067.0,0.715,4.565,1.0569822079075415
CONFIRMED,4.24263096,2.582,187.6,187.6,1.1,5072.0,0.825,4.521,0.4983182018259836
FALSE POSITIVE,1.231363214,5.8101,4774.7,4774.7,10.75,5780.0,1.0,4.438,2.451476858746783
FALSE POSITIVE,0.755101928,3.044,119.8,119.8,0.91,5465.0,0.819,4.535,0.8505508051435552
FALSE POSITIVE,4.56447463,6.415,208.4,208.4,1.13,5270.0,0.77,4.596,0.0544185070712565
FALSE POSITIVE,1.027904857,1.6381,2381.2,2381.2,30.48,5432.0,0.872,4.446,0.7617708661926104
FALSE POSITIVE,367.95566,21.877,1414.1,1414.1,3.62,4723.0,0.696,4.611,1.226602416472357
CONFIRMED,163.692336,6.853,1138.0,1138.0,2.75,4999.0,0.843,4.49,0.5531740990639665
FALSE POSITIVE,1.106529843,6.258,319.5,319.5,1.91,5932.0,0.798,4.58,0.6347361567993876
FALSE POSITIVE,111.741576,3.83,238.8,238.8,6.88,5267.0,4.525,3.338,-0.8586434666925318
CANDIDATE,110.461746,12.46,331.2,331.2,1.93,6321.0,1.058,4.434,0.597203174478663
CONFIRMED,198.088873,7.955,1027.7,1027.7,3.24,5275.0,0.969,4.397,1.0483207504489138
FALSE POSITIVE,1.08193721,4.788,115.3,115.3,0.77,4965.0,0.736,4.555,0.8707608725470228
CANDIDATE,44.6226725,12.974,131.9,131.9,1.73,6198.0,1.239,4.252,-0.5381695407232648
FALSE POSITIVE,2.43142974,2.713,146.6,146.6,1.17,5750.0,0.965,4.364,0.1980543432601843
CONFIRMED,1.41975831,1.429,60.9,60.9,0.85,5925.0,1.035,4.394,-1.0564134119978892
CONFIRMED,169.135056,8.931,640.7,640.7,2.21,5171.0,0.801,4.545,0.2175426225420999
FALSE POSITIVE,0.73095491,2.206,29.6,29.6,0.88,6454.0,1.587,4.163,-1.6143556299578952
CONFIRMED,3.951383138,1.0582,405.7,405.7,23.51,5570.0,0.899,4.458,0.0746285744747241
CONFIRMED,6.84978728,4.919,139.2,139.2,1.83,6056.0,1.209,4.332,0.444905880831106
CANDIDATE,80.769893,4.2,128.5,128.5,1.87,4965.0,1.708,3.961,-0.894011084648599
FALSE POSITIVE,1.111362442,6.24,133.9,133.9,2.86,6486.0,2.308,3.872,-1.0246547346495831
CONFIRMED,28.9060526,3.099,99.0,99.0,0.79,4657.0,0.67,4.641,-1.2844984584084485
CONFIRMED,8.10503551,4.459,209.9,209.9,1.45,6201.0,0.989,4.472,0.7855898742038392
CONFIRMED,8.82715783,2.019,368.6,368.6,1.67,5550.0,0.878,4.539,0.7090803333192848
FALSE POSITIVE,143.196381,10.424,618.1,618.1,6.64,6007.0,1.06,4.333,-0.1664486581237777
FALSE POSITIVE,9.089151782,3.1886,110.1,110.1,4.35,6729.0,4.099,3.493,-0.9329876432124288
FALSE POSITIVE,1.87886973,3.876,181.9,181.9,1.04,5448.0,0.734,4.613,-0.2581157495609332
FALSE POSITIVE,0.979161676,2.942,160.2,160.2,1.03,5390.0,0.78,4.591,0.7314557650874096
CANDIDATE,225.26213,14.459,389.2,389.2,2.36,5799.0,1.191,4.276,-0.3057537655833922
FALSE POSITIVE,0.855922327,1.514,130.9,130.9,0.87,5437.0,0.759,4.539,0.2875560703326825
FALSE POSITIVE,25.9528725,12.434,164.1,164.1,1.53,6370.0,1.106,4.41,-0.3266856211084117
CANDIDATE,2.31482311,2.127,58.6,58.6,0.69,5240.0,0.923,4.428,-0.5475527863034461
FALSE POSITIVE,0.952374508,3.006,204.8,204.8,1.13,4754.0,0.821,4.508,0.9718112095643594
FALSE POSITIVE,0.936751792,5.658,26.4,26.4,2.07,7843.0,2.909,3.829,-0.764811010890719
FALSE POSITIVE,393.34331,9.481,1750.0,1750.0,2.27,3994.0,0.554,4.717,0.9970737938186937
FALSE POSITIVE,0.621361411,1.0628,45.0,45.0,1.12,6234.0,1.66,4.046,-1.1322011647608916
CANDIDATE,10.778313,5.256,90.7,90.7,1.25,6726.0,1.258,4.262,-0.7222255117191279
FALSE POSITIVE,0.594310785,0.9994,112.5,112.5,0.91,5931.0,0.845,4.554,0.7827027217176299
CONFIRMED,27.2106807,10.515,99.4,99.4,1.73,5973.0,1.305,4.171,-0.4118566194515941
FALSE POSITIVE,4.31978105,7.204,65.8,65.8,3.87,5519.0,4.368,3.303,-1.0239329465280311
CANDIDATE,4.32710895,1.387,108.9,108.9,26.6,5776.0,1.455,4.018,-0.6211751747017912
CANDIDATE,2.90512019,2.293,61.2,61.2,0.57,5374.0,0.721,4.555,-0.298535884367867
CONFIRMED,14.2651545,3.601,66.3,66.3,1.06,5825.0,1.291,4.237,-1.2628448147618756
CANDIDATE,5.04404366,1.682,236.5,236.5,1.47,6039.0,0.951,4.493,1.0678090297308285
CONFIRMED,11.17931581,3.103,90.6,90.6,1.81,6292.0,1.873,4.014,-0.6587081570225158
FALSE POSITIVE,1.284991846,2.274,29.1,29.1,1.17,6060.0,2.106,3.852,-0.9683552611684962
CANDIDATE,1.166960319,1.6823,97.8,97.8,0.88,5632.0,0.904,4.537,0.0912297012704291
FALSE POSITIVE,324.18028,18.15,87.9,87.9,2.2,5792.0,2.183,3.835,-1.5681611901785415
FALSE POSITIVE,0.530959357,2.417,84.4,84.4,0.69,5325.0,0.75,4.607,0.5661662852519089
CANDIDATE,0.701944362,0.641,210.8,210.8,0.8,4236.0,0.539,4.698,0.8173485515521453
CANDIDATE,3.05772668,1.819,311.0,311.0,1.23,4483.0,0.731,4.57,1.0685308178523802
CANDIDATE,9.9092109,2.552,942.0,942.0,2.35,5396.0,0.702,4.632,1.2237152639861475
FALSE POSITIVE,0.996864568,1.098,86.7,86.7,0.77,5418.0,0.782,4.524,-0.4212398650317765
FALSE POSITIVE,0.673684895,1.161,51.1,51.1,0.7,5645.0,0.951,4.453,0.1121615567954487
CONFIRMED,56.644452,16.551,104.6,104.6,2.44,6237.0,2.295,3.862,-1.2296425611704656
FALSE POSITIVE,1.710319812,2.983,43.6,43.6,0.56,5774.0,0.825,4.524,-0.6327237846466296
FALSE POSITIVE,5.62978034,5.847,379.2,379.2,1.61,5497.0,0.839,4.57,1.2475342719973763
FALSE POSITIVE,1.050852976,1.6788,41694.0,41694.0,45.89,5780.0,1.0,4.438,2.098522467307658
CANDIDATE,6.39269778,2.138,174.3,174.3,1.21,5248.0,0.943,4.416,0.4802734987871733
FALSE POSITIVE,1.540398683,1.5676,73.0,73.0,12.65,4971.0,14.678,2.373,-0.7294433929346517
CONFIRMED,3.0570982,3.571,144.0,144.0,0.99,6021.0,0.819,4.57,0.3886064073500191
FALSE POSITIVE,365.25921,13.74,529.0,529.0,2.39,5993.0,1.042,4.415,0.8288971614969837
CANDIDATE,7.87845756,3.912,44.1,44.1,0.78,5767.0,1.135,4.287,-0.5843639805026186
FALSE POSITIVE,372.72688,12.751,331.7,331.7,3.52,6148.0,1.615,4.147,-0.5713717943146749
FALSE POSITIVE,9.9398272,4.1198,478.6,478.6,101.71,5798.0,0.941,4.507,0.9487139896746826
FALSE POSITIVE,0.866346,2.011,116.4,116.4,1.24,6241.0,1.131,4.366,-0.3432867479041168
FALSE POSITIVE,0.885129679,3.156,177.3,177.3,1.21,5792.0,0.864,4.547,1.0836883684049812
FALSE POSITIVE,56.898749,3.522,514.0,514.0,6.33,9189.0,2.692,3.864,-1.6634372222234584
FALSE POSITIVE,0.438153876,1.3885,164.8,164.8,14.0,6032.0,0.929,4.508,0.4153125678474573
FALSE POSITIVE,398.40957,11.486,880.3,880.3,3.33,6251.0,1.119,4.378,0.7069149689546275
FALSE POSITIVE,0.696286519,3.194,120.8,120.8,1.34,5904.0,0.867,4.543,0.5553394634286238
CONFIRMED,5.79179934,3.474,118.5,118.5,1.69,6174.0,1.318,4.244,-0.2198609791186553
CONFIRMED,129.945392,5.786,500.1,500.1,1.18,3751.0,0.443,4.8,0.2601281217136911
CANDIDATE,27.9040511,5.346,300.2,300.2,2.19,6325.0,1.112,4.409,0.6838177490649505
FALSE POSITIVE,1.39772545,4.129,181.3,181.3,1.58,6006.0,1.114,4.38,0.5394601247544708
FALSE POSITIVE,12.4246697,44.07,424.0,424.0,168.91,6550.0,1.59,4.094,-0.6255059034311058
FALSE POSITIVE,383.00806,9.71,632.1,632.1,2.2,5750.0,0.882,4.538,0.7985820603917829
FALSE POSITIVE,0.847588864,2.246,67.1,67.1,0.91,6335.0,1.072,4.427,-0.0011591782882783
FALSE POSITIVE,331.81534,10.56,370.3,370.3,1.84,6029.0,0.956,4.494,0.5502869465777559
FALSE POSITIVE,1.75649346,3.429,27.5,27.5,1.62,6619.0,3.05,3.718,-0.6919104106139271
CANDIDATE,0.644322147,0.893,1076.6,1076.6,24.39,5136.0,0.612,4.648,0.5300768791742896
FALSE POSITIVE,1.8912501,7.648,731.0,731.0,23.5,4883.0,0.794,4.523,1.3673511001750742
CANDIDATE,17.8075656,1.643,1511.0,1511.0,3.92,6194.0,0.981,4.45,0.94510504906692
FALSE POSITIVE,0.996023763,5.412,98.3,98.3,18.36,6110.0,1.077,4.387,0.3178711714378832
FALSE POSITIVE,36.616669,8.62,237.4,237.4,1.68,5780.0,1.0,4.438,-0.5648757012207043
CANDIDATE,333.03842,5.948,1260.0,1260.0,3.19,5743.0,0.903,4.534,1.219384535256833
CANDIDATE,3.75030469,3.246,35.5,35.5,0.87,5866.0,1.339,4.191,-0.6868578937630593
CANDIDATE,0.259819659,0.6513,231.5,231.5,1.22,3939.0,0.526,4.736,0.6563898004459592
FALSE POSITIVE,0.566795467,4.712,38.2,38.2,0.67,5642.0,1.056,4.337,-0.2869872744230286
CANDIDATE,4.72693131,4.036,26.2,26.2,0.61,5950.0,1.196,4.323,-1.0657966575780702
CANDIDATE,10.0989634,6.428,57.0,57.0,1.03,6174.0,1.318,4.244,-0.2198609791186553
FALSE POSITIVE,3.67515329,7.083,56.0,56.0,0.71,5968.0,0.881,4.534,-0.1931548186212171
FALSE POSITIVE,0.715825886,1.212,40.6,40.6,0.58,5640.0,0.909,4.486,-0.5757025230439895
CONFIRMED,26.5487294,7.968,142.0,142.0,2.54,5456.0,2.154,3.802,-0.2191391909971033
FALSE POSITIVE,0.492291661,0.894,1107.6,1107.6,3.42,4971.0,0.718,4.566,1.24248175514651
FALSE POSITIVE,1.6911935,9.479,2801.0,2801.0,6.36,5780.0,1.0,4.438,-0.948866981886582
FALSE POSITIVE,2.42803503,3.045,73.8,73.8,0.85,6609.0,0.974,4.484,-0.1556218363004925
FALSE POSITIVE,372.94844,13.879,253.5,253.5,1.34,5763.0,0.827,4.559,-0.2184174028755513
FALSE POSITIVE,0.787120016,3.1648,265.5,265.5,23.81,6112.0,0.787,4.481,0.5048142949199554
CANDIDATE,13.12297275,2.234,43.7,43.7,1.29,6134.0,1.665,4.065,-2.1650799667023777
CONFIRMED,6.28384079,4.291,35.7,35.7,0.73,5888.0,1.227,4.275,-1.345850448740402
FALSE POSITIVE,21.131609,13.66,73.5,73.5,0.94,5780.0,1.0,4.438,-0.5648757012207043
FALSE POSITIVE,81.675841,11.53,143.4,143.4,1.31,5780.0,1.0,4.438,-0.5648757012207043
FALSE POSITIVE,28.5463574,9.29,153.3,153.3,1.35,5780.0,1.0,4.438,-0.5648757012207043
CANDIDATE,22.7909233,9.565,53.6,53.6,1.38,6311.0,1.642,4.116,-1.895852997363332
FALSE POSITIVE,72.563291,3.088,332.3,332.3,1.99,5780.0,1.0,4.438,-0.5648757012207043
CONFIRMED,174.510276,6.689,1530.0,1530.0,1.74,4367.0,0.452,4.822,1.1609196974110876
CANDIDATE,0.681180633,0.8844,156.4,156.4,2.97,4939.0,2.377,3.635,0.580602047682958
FALSE POSITIVE,15.705388,4.871,283.7,283.7,3.3,7454.0,1.853,4.107,-0.6514902758069919
FALSE POSITIVE,7.65270746,79.8969,641.1,641.1,3.21,6328.0,0.963,4.481,-0.8413205517752734
CONFIRMED,2.27164952,4.054,82.4,82.4,0.97,6274.0,1.062,4.434,0.7704323236512395
FALSE POSITIVE,3.84835742,10.18,84.2,84.2,0.77,5709.0,0.798,4.57,-0.4392845680705855
CANDIDATE,369.13236,10.34,215.9,215.9,2.14,6282.0,1.449,4.151,-0.432788474976615
FALSE POSITIVE,1.0388961,4.755,600.8,600.8,114.1,7043.0,1.45,4.264,-1.5522818515043886
FALSE POSITIVE,293.76887,4.68,462.0,462.0,1.97,6074.0,0.847,4.522,0.6022556913295295
FALSE POSITIVE,1.87885327,3.302,120.9,120.9,0.97,5851.0,0.863,4.534,-0.4154655600593567
FALSE POSITIVE,0.785473311,1.3911,339.6,339.6,1.61,5356.0,0.871,4.466,0.0493659902203899
FALSE POSITIVE,5.2438982,7.881,162.2,162.2,1.24,5804.0,0.927,4.473,0.9371653797298442
CANDIDATE,9.08745206,3.786,35.1,35.1,0.73,5888.0,1.227,4.275,-1.345850448740402
FALSE POSITIVE,441.877824,6.647,1300.0,1300.0,39.55,4437.0,0.635,4.629,0.5668880733734623
FALSE POSITIVE,2.9761504,6.079,259.5,259.5,1.02,4236.0,0.664,4.612,0.6058646319372908
CONFIRMED,64.0019669,4.724,1112.5,1112.5,2.48,4652.0,0.697,4.617,1.1486492993446973
CONFIRMED,4.83809469,1.096,1544.0,1544.0,0.79,3187.0,0.2,5.091,2.016238621450684
FALSE POSITIVE,361.91436,8.68,228.2,228.2,1.84,6247.0,1.147,4.309,-0.2119213097815794
CONFIRMED,9.3281912,3.991,45.2,45.2,0.59,5525.0,0.888,4.514,-0.9871217523288586
CANDIDATE,106.957467,7.006,539.6,539.6,2.4,6075.0,0.969,4.486,1.0475989623273607
FALSE POSITIVE,0.629001455,1.263,14.7,14.7,0.81,6739.0,2.059,3.948,-2.152087780514435
CONFIRMED,2.71603664,1.744,98.5,98.5,1.05,6011.0,1.041,4.452,0.3871628311069138
CANDIDATE,75.8781344,1.383,1054.0,1054.0,3.39,5579.0,0.972,4.413,0.662885893539931
FALSE POSITIVE,374.59003,15.19,267.9,267.9,1.34,5497.0,0.827,4.508,0.4427405164664487
CANDIDATE,147.661729,6.207,1087.8,1087.8,1.59,3788.0,0.49,4.774,0.9963520056971404
CANDIDATE,13.00291716,3.058,225.3,225.3,1.28,5796.0,0.8,4.575,0.2666242148076629
FALSE POSITIVE,319.30633,6.74,155.2,155.2,1.26,6095.0,1.014,4.459,-0.6767528600613261
CANDIDATE,42.0292298,8.499,373.7,373.7,2.33,5850.0,1.217,4.297,0.5921506576277964
FALSE POSITIVE,1.75254087,4.098,42.5,42.5,1.41,6660.0,2.074,3.894,-1.21592858686097
CANDIDATE,0.505111993,0.4053,212.8,212.8,1.58,5262.0,0.783,4.59,0.9234514054203484
FALSE POSITIVE,0.646745436,1.188,115.6,115.6,1.49,6325.0,1.112,4.409,0.6838177490649505
CONFIRMED,3.38557445,1.879,121.9,121.9,1.63,5718.0,1.48,4.069,-0.3591660865782698
FALSE POSITIVE,2.754024,4.15,172.2,172.2,1.68,6419.0,1.188,4.321,-0.1484039550849687
FALSE POSITIVE,1.975208831,1.513,76.3,76.3,1.59,6401.0,1.744,4.029,-0.4732086097835488
FALSE POSITIVE,0.960843605,3.22,141.7,141.7,19.15,5708.0,1.129,4.378,0.4730556175716495
FALSE POSITIVE,4.206109,5.16,120.0,120.0,0.91,5480.0,0.802,4.522,0.7588837137064011
FALSE POSITIVE,0.962590772,1.2569,1021.6,1021.6,31.51,6274.0,1.062,4.434,0.4174779322121146
CONFIRMED,13.3997555,3.534,167.3,167.3,1.51,6401.0,1.15,4.389,0.4759427700578587
CANDIDATE,2.49385348,1.414,46.9,46.9,0.59,5615.0,0.85,4.477,-0.8911239321623897
FALSE POSITIVE,0.776950288,1.288,396.0,396.0,1.72,5861.0,0.865,4.546,1.1313263844274402
FALSE POSITIVE,5.93725628,3.639,115.6,115.6,0.86,5428.0,0.799,4.494,0.315705807073226
CANDIDATE,18.22211768,2.044,2318.0,2318.0,7.45,5162.0,0.958,4.411,1.3132169910586446
CONFIRMED,4.56383697,2.271,201.8,201.8,1.22,5408.0,0.861,4.496,0.8541597457513178
CANDIDATE,16.5340022,4.063,89.2,89.2,1.17,6052.0,1.202,4.285,-0.7193383592329172
FALSE POSITIVE,55.119831,4.703,114.5,114.5,1.68,6297.0,1.506,4.155,-1.482268403713806
FALSE POSITIVE,25.6416117,5.5,126.4,126.4,1.76,6297.0,1.506,4.155,-1.482268403713806
FALSE POSITIVE,1.33258455,5.77,152.7,152.7,15.89,6039.0,0.951,4.493,0.9321128628789762
FALSE POSITIVE,350.81029,11.29,538.3,538.3,2.86,5841.0,1.226,4.321,0.517806481107898
CONFIRMED,0.341842017,1.1554,285.6,285.6,1.72,5016.0,0.747,4.601,0.4694466769638869
CANDIDATE,13.9482197,7.686,119.4,119.4,2.53,5529.0,2.346,3.808,0.0291559228169223
CANDIDATE,5.67577999,3.554,51.2,51.2,1.22,6681.0,1.438,4.233,-0.3339035023239356
FALSE POSITIVE,0.570953851,0.998,76.1,76.1,1.01,6238.0,1.145,4.396,0.6838177490649505
CANDIDATE,49.564693,8.54,113.5,113.5,1.63,5907.0,1.442,4.212,-1.0354815564728697
FALSE POSITIVE,4.29258258,3.069,369.6,369.6,1.87,6137.0,0.963,4.487,1.171746519234374
FALSE POSITIVE,0.960842633,2.6441,2022.9,2022.9,67.53,7381.0,1.597,4.186,-0.6226187509448965
CONFIRMED,5.49548533,2.461,85.8,85.8,1.3,6157.0,1.392,4.159,-0.2270788603341804
CANDIDATE,2.89494709,3.254,45.8,45.8,1.16,7087.0,1.684,4.137,-0.5821986161379613
FALSE POSITIVE,0.980505042,1.4068,426.6,426.6,26.35,5794.0,1.059,4.372,0.6737127153632174
CONFIRMED,20.4853893,10.229,89.5,89.5,3.6,4938.0,3.324,3.45,-0.9077250589580949
CONFIRMED,3.58273837,1.523,360.5,360.5,1.64,5448.0,0.872,4.517,1.227324204593909
CONFIRMED,15.604841,4.543,73.4,73.4,1.57,6254.0,1.706,4.019,-0.8434859161399307
FALSE POSITIVE,75.681309,11.62,107.7,107.7,1.64,6297.0,1.506,4.155,-1.482268403713806
CANDIDATE,0.762950224,1.133,187.3,187.3,1.0,5385.0,0.731,4.61,0.9321128628789762
FALSE POSITIVE,62.060783,28.203,472.9,472.9,2.11,5526.0,0.784,4.578,1.0685308178523802
CANDIDATE,170.995748,3.88,477.1,477.1,4.9,6127.0,1.983,3.991,-0.2018162760798462
FALSE POSITIVE,12.4252735,20.756,84.7,84.7,2.37,6156.0,2.557,3.703,-0.8795753222175513
FALSE POSITIVE,39.2820405,3.344,157.5,157.5,58.67,6143.0,2.136,3.81,-0.8795753222175513
CANDIDATE,19.5650801,4.242,61.7,61.7,0.97,6180.0,1.235,4.294,-1.1480805034350443
FALSE POSITIVE,355.79978,5.972,172.3,172.3,1.87,6350.0,1.394,4.225,-1.1480805034350443
FALSE POSITIVE,410.99389,12.01,550.0,550.0,2.09,5471.0,0.898,4.533,0.8628212032099469
FALSE POSITIVE,2.17823752,2.259,44.0,44.0,0.64,6052.0,0.969,4.422,-0.1173670658582146
FALSE POSITIVE,1.404674486,5.056,155.5,155.5,0.86,4716.0,0.609,4.65,0.5033707186768502
FALSE POSITIVE,24.9097436,3.856,150.2,150.2,2.24,6596.0,1.757,4.037,-0.8600870429356358
CONFIRMED,12.3101351,3.797,263.7,263.7,1.51,5009.0,0.84,4.491,0.984803395752302
CONFIRMED,2.61576515,2.777,120.4,120.4,1.06,6088.0,0.958,4.446,0.6607205291752737
FALSE POSITIVE,409.2452,13.06,531.2,531.2,2.1,5910.0,0.911,4.466,0.8339496783478502
CONFIRMED,6.94245216,3.491,160.8,160.8,1.34,6108.0,1.03,4.466,0.6448411905011207
CANDIDATE,5.53312006,3.486,53.1,53.1,1.05,6170.0,1.425,4.15,-0.4862007959714925
CANDIDATE,200.721168,9.91,822.5,822.5,3.32,5566.0,1.17,4.275,0.8996323974091183
CONFIRMED,9.4061364,4.882,79.5,79.5,1.14,5855.0,1.268,4.24,-0.1260285233168438
FALSE POSITIVE,0.935086665,1.12,71.2,71.2,1.18,6762.0,1.348,4.282,-0.1960419711074264
FALSE POSITIVE,1.489457454,3.028,56.3,56.3,1.58,6316.0,2.087,3.908,-0.8478166448692454
FALSE POSITIVE,1.181165291,1.013,370.4,370.4,1.52,5203.0,0.747,4.582,1.2316549333232236
CONFIRMED,66.373298,8.559,415.0,415.0,1.99,6143.0,0.976,4.47,0.7978602722702296
CONFIRMED,13.61165024,7.617,95.5,95.5,1.46,6170.0,1.499,4.192,-1.05352625951168
CONFIRMED,6.24564633,2.459,212.0,212.0,1.06,4858.0,0.707,4.622,0.8808659062487559
FALSE POSITIVE,0.945829261,1.715,98.2,98.2,0.86,5959.0,0.859,4.546,0.7206289432641232
CANDIDATE,10.8614163,6.02,64.8,64.8,1.01,6339.0,1.017,4.454,-0.5396131169663702
FALSE POSITIVE,0.973160836,0.864,138.3,138.3,1.22,6108.0,1.03,4.466,0.7025842402253129
FALSE POSITIVE,4.05943749,3.245,105.4,105.4,2.11,5051.0,1.655,3.978,-0.5417784813310275
CANDIDATE,7.03965141,3.141,268.7,268.7,2.72,5902.0,1.513,4.128,0.4838824393949359
CANDIDATE,4.72519164,3.751,98.8,98.8,3.98,6655.0,3.831,3.49,-1.376165549845603
FALSE POSITIVE,6.39903778,3.15,186.6,186.6,6.54,5178.0,4.856,3.286,-0.5468309981818941
CANDIDATE,66.6434565,2.385,277.3,277.3,2.99,5751.0,1.164,4.339,-0.7510970365812233
FALSE POSITIVE,0.739761008,7.589,292.1,292.1,9.67,3417.0,0.35,4.9,0.5661662852519089
FALSE POSITIVE,0.950735805,1.1434,175.1,175.1,1.39,6039.0,1.005,4.478,0.6433976142580167
FALSE POSITIVE,369.819993,20.232,1599.0,1599.0,4.25,4806.0,0.839,4.495,0.5950378101140057
FALSE POSITIVE,2.17815935,1.839,116.3,116.3,1.22,6258.0,1.098,4.413,0.5127539642570313
CANDIDATE,160.850075,9.427,428.1,428.1,3.41,5999.0,1.507,4.168,-0.0336396437581363
FALSE POSITIVE,0.720460644,1.7846,2111.5,2111.5,37.33,6304.0,1.058,4.435,0.4066511103888282
FALSE POSITIVE,3.7948721,1.713,305.1,305.1,16.1,5883.0,0.793,4.58,0.7487786800046666
CONFIRMED,122.0804953,4.054,799.9,799.9,2.92,5132.0,0.77,4.571,-0.0776687191728328
CANDIDATE,6.2614227,4.779,51.4,51.4,0.81,6384.0,1.121,4.361,-0.2104777335384741
CANDIDATE,3.70386741,1.41,125.7,125.7,0.86,5496.0,0.776,4.592,-0.1130363371289001
FALSE POSITIVE,0.638437699,0.3028,286.8,286.8,2.48,5073.0,0.824,4.571,0.6968099352528943
FALSE POSITIVE,1.8912851,6.182,1223.4,1223.4,19.96,4700.0,0.707,4.605,1.866828480289336
CANDIDATE,19.8751355,8.041,109.0,109.0,2.49,6918.0,2.004,4.021,-0.5208466258060078
FALSE POSITIVE,343.42046,11.11,482.7,482.7,2.15,6115.0,0.967,4.469,0.6917574184020278
FALSE POSITIVE,3.47148164,4.679,122.7,122.7,0.85,5297.0,0.716,4.626,1.1046202239300007
CONFIRMED,5.94373492,1.847,301.0,301.0,1.14,4391.0,0.682,4.598,0.951601142160892
FALSE POSITIVE,244.60373,10.87,769.8,769.8,2.1,5166.0,0.771,4.593,0.7610490780710584
CONFIRMED,85.7567919,5.695,159.1,159.1,2.99,5037.0,2.213,3.783,-1.3249185932153824
CONFIRMED,2.18660188,1.585,122.3,122.3,0.98,4904.0,0.772,4.535,0.381388526134494
CANDIDATE,7.2929891,4.053,72.5,72.5,0.73,5959.0,0.856,4.549,0.4073728985103814
FALSE POSITIVE,3.1339356,4.477,203.7,203.7,1.58,6137.0,1.018,4.46,1.0540950554213324
CONFIRMED,2.55315031,1.849,185.3,185.3,1.25,5970.0,0.908,4.521,0.8368368308340595
CONFIRMED,2.936587946,1.8952,279.6,279.6,1.77,5455.0,0.909,4.421,0.8224010684030117
CANDIDATE,145.786556,4.891,378.0,378.0,1.82,5578.0,0.95,4.44,0.1049436755799248
FALSE POSITIVE,1.33254212,3.848,37.4,37.4,1.45,6613.0,2.237,3.87,-0.9127775758089614
CONFIRMED,10.7769944,2.616,185.6,185.6,1.15,5455.0,0.852,4.457,0.2327001730946996
CANDIDATE,2.5093344,1.833,184.3,184.3,1.47,6278.0,1.081,4.425,0.9552100827686532
FALSE POSITIVE,0.918921494,0.9425,321.0,321.0,1.49,5655.0,0.833,4.561,0.9682022689565968
CONFIRMED,7.84931877,3.747,68.2,68.2,0.81,5678.0,0.99,4.365,-0.2934833675170005
FALSE POSITIVE,67.7125988,1.538,542.4,542.4,82.63,6309.0,0.847,4.517,-0.0372485843658989
FALSE POSITIVE,12.4285576,13.98,620.1,620.1,2.22,5492.0,0.752,4.604,1.009344191885084
FALSE POSITIVE,1.275511306,1.889,69.3,69.3,0.84,5921.0,1.015,4.418,0.5907070813846911
FALSE POSITIVE,5.78159956,2.222,72.8,72.8,1.7,6443.0,1.884,4.023,-0.6356109371328389
FALSE POSITIVE,8.4805019,8.345,164.9,164.9,1.26,5555.0,0.737,4.554,0.7567183493417438
CANDIDATE,24.5607107,8.679,55.2,55.2,1.13,6170.0,1.499,4.192,-1.05352625951168
CONFIRMED,2.94648935,3.155,57.0,57.0,0.89,6481.0,1.171,4.378,-0.0870519647530139
FALSE POSITIVE,1.227986164,1.551,150.5,150.5,1.17,5746.0,0.931,4.435,0.5062578711630595
FALSE POSITIVE,2.11548883,4.008,169.5,169.5,1.29,5952.0,0.971,4.489,0.9833598195091978
FALSE POSITIVE,358.96247,23.49,670.8,670.8,2.37,5743.0,0.904,4.527,0.8115742465797253
FALSE POSITIVE,2.17815196,2.445,245.0,245.0,1.09,5357.0,0.7,4.634,1.1919565866378417
FALSE POSITIVE,342.315407,12.476,719.7,719.7,3.15,6425.0,1.164,4.373,0.5964813863571097
FALSE POSITIVE,1.089077224,2.705,152.7,152.7,1.0,5118.0,0.83,4.547,0.8714826606685748
FALSE POSITIVE,1.288066288,6.4616,10083.0,10083.0,34.84,5233.0,0.639,4.625,0.7567183493417438
CANDIDATE,24.6683831,8.556,109.2,109.2,1.76,6059.0,1.554,4.151,-0.4999147702809883
